workerid	noun	distractorValues	item	slide_number	imgs	predicate2	predicate1	response	condition
0	ball	[u'green', u'striped', u'blue', u'checkered']	[u'red', u'spotted']	13	[[u'green_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_spotted_ball.png', u'target'], [u'green_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other']]	spotted	red	0.56	filler
0	ball	[u'red', u'solid', u'green', u'checkered']	[u'blue', u'striped']	14	[[u'red_solid_ball.png', u'other'], [u'blue_striped_ball.png', u'target'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other']]	striped	blue	0.73	first_informative
0	cup	[u'blue', u'glass', u'green', u'metal']	[u'red', u'plastic']	15	[[u'blue_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'target'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other']]	red	plastic	0.32	filler
0	cup	[u'red', u'plastic', u'blue', u'wooden']	[u'green', u'metal']	16	[[u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_metal_cup.png', u'target']]	metal	green	0.63	first_informative
0	ball	[u'red', u'checkered', u'green', u'striped']	[u'blue', u'spotted']	17	[[u'red_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'target'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other']]	spotted	blue	0.18	filler
0	cup	[u'blue', u'plastic', u'green', u'wooden']	[u'red', u'metal']	18	[[u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_metal_cup.png', u'target'], [u'blue_metal_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other']]	metal	red	0.65	first_informative
0	cup	[u'red', u'metal', u'blue', u'plastic']	[u'green', u'glass']	19	[[u'green_glass_cup.png', u'target'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other']]	glass	green	0.39	second_informative
0	cup	[u'red', u'glass', u'blue', u'metal']	[u'green', u'wooden']	20	[[u'green_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'red_wooden_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	wooden	green	0.58	filler
0	ball	[u'blue', u'checkered', u'red', u'solid']	[u'green', u'striped']	21	[[u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'target'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other']]	striped	green	0.56	second_informative
0	cup	[u'blue', u'metal', u'green', u'plastic']	[u'red', u'wooden']	22	[[u'red_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'target'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other']]	wooden	red	0.35	filler
0	cup	[u'blue', u'wooden', u'green', u'plastic']	[u'red', u'glass']	23	[[u'blue_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'target'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other']]	red	glass	0.63	first_informative
0	ball	[u'blue', u'solid', u'green', u'spotted']	[u'red', u'checkered']	24	[[u'blue_solid_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'target']]	red	checkered	0.41	first_informative
0	ball	[u'red', u'striped', u'green', u'spotted']	[u'blue', u'checkered']	25	[[u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'target'], [u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other']]	blue	checkered	0.35	filler
0	ball	[u'blue', u'spotted', u'red', u'striped']	[u'green', u'solid']	26	[[u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other']]	solid	green	0.72	second_informative
1	ball	[u'red', u'spotted', u'green', u'solid']	[u'blue', u'checkered']	3	[[u'red_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other']]	checkered	blue	0.98	second_informative
1	cup	[u'blue', u'plastic', u'red', u'wooden']	[u'green', u'glass']	4	[[u'blue_plastic_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'green_glass_cup.png', u'target']]	glass	green	0.96	first_informative
1	ball	[u'blue', u'spotted', u'green', u'solid']	[u'red', u'checkered']	5	[[u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other']]	red	checkered	0.95	second_informative
1	cup	[u'blue', u'metal', u'green', u'plastic']	[u'red', u'glass']	6	[[u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'target'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other']]	red	glass	0.02	first_informative
1	ball	[u'red', u'striped', u'blue', u'spotted']	[u'green', u'checkered']	7	[[u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'target'], [u'red_checkered_ball.png', u'other']]	checkered	green	0.98	first_informative
1	ball	[u'blue', u'checkered', u'red', u'striped']	[u'green', u'spotted']	8	[[u'blue_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'target'], [u'blue_spotted_ball.png', u'other']]	green	spotted	0.02	first_informative
1	cup	[u'red', u'wooden', u'blue', u'glass']	[u'green', u'plastic']	9	[[u'green_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other']]	plastic	green	0.97	filler
1	cup	[u'red', u'metal', u'blue', u'plastic']	[u'green', u'wooden']	10	[[u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other']]	wooden	green	0.97	second_informative
1	cup	[u'blue', u'glass', u'green', u'wooden']	[u'red', u'metal']	11	[[u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_metal_cup.png', u'target']]	metal	red	0.98	second_informative
1	cup	[u'red', u'metal', u'green', u'plastic']	[u'blue', u'wooden']	12	[[u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'target'], [u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_metal_cup.png', u'other']]	wooden	blue	0.97	filler
1	ball	[u'blue', u'solid', u'green', u'checkered']	[u'red', u'striped']	13	[[u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_striped_ball.png', u'target'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other']]	red	striped	0.99	first_informative
1	ball	[u'green', u'spotted', u'blue', u'checkered']	[u'red', u'solid']	14	[[u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_solid_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other']]	red	solid	0.97	filler
1	cup	[u'blue', u'glass', u'green', u'metal']	[u'red', u'wooden']	15	[[u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'target'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other']]	wooden	red	0.99	first_informative
1	cup	[u'green', u'metal', u'blue', u'glass']	[u'red', u'plastic']	16	[[u'red_metal_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'target'], [u'green_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other']]	red	plastic	0.02	filler
1	ball	[u'green', u'solid', u'red', u'striped']	[u'blue', u'spotted']	17	[[u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'target'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other']]	spotted	blue	0.98	second_informative
1	cup	[u'green', u'glass', u'red', u'wooden']	[u'blue', u'metal']	18	[[u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'target'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other']]	blue	metal	0.02	first_informative
1	ball	[u'red', u'solid', u'green', u'checkered']	[u'blue', u'striped']	19	[[u'red_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_striped_ball.png', u'target'], [u'red_striped_ball.png', u'other']]	blue	striped	0.98	filler
1	cup	[u'red', u'wooden', u'green', u'glass']	[u'blue', u'plastic']	20	[[u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'target'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other']]	blue	plastic	0.07	second_informative
1	ball	[u'blue', u'solid', u'green', u'checkered']	[u'red', u'spotted']	21	[[u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'target'], [u'blue_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'other']]	spotted	red	0.02	first_informative
1	cup	[u'green', u'metal', u'red', u'wooden']	[u'blue', u'glass']	22	[[u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'target']]	blue	glass	0.01	second_informative
1	ball	[u'red', u'solid', u'blue', u'spotted']	[u'green', u'striped']	23	[[u'red_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_striped_ball.png', u'target'], [u'red_striped_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other']]	striped	green	0.04	filler
1	ball	[u'green', u'striped', u'red', u'checkered']	[u'blue', u'solid']	24	[[u'blue_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_solid_ball.png', u'target'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other']]	blue	solid	0.98	second_informative
1	ball	[u'red', u'checkered', u'blue', u'spotted']	[u'green', u'solid']	25	[[u'red_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'green_solid_ball.png', u'target'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	solid	green	0.03	filler
1	cup	[u'red', u'glass', u'blue', u'plastic']	[u'green', u'metal']	26	[[u'green_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_metal_cup.png', u'target'], [u'red_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other']]	green	metal	0.03	filler
2	ball	[u'green', u'striped', u'red', u'checkered']	[u'blue', u'spotted']	3	[[u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_spotted_ball.png', u'target'], [u'green_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other']]	blue	spotted	0	first_informative
2	ball	[u'green', u'striped', u'red', u'solid']	[u'blue', u'checkered']	4	[[u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'target']]	blue	checkered	1	first_informative
2	ball	[u'blue', u'checkered', u'green', u'solid']	[u'red', u'striped']	5	[[u'blue_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_striped_ball.png', u'target'], [u'red_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other']]	striped	red	0.96	filler
2	cup	[u'blue', u'plastic', u'red', u'wooden']	[u'green', u'glass']	6	[[u'green_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'target'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other']]	glass	green	0	second_informative
2	ball	[u'blue', u'striped', u'green', u'solid']	[u'red', u'checkered']	7	[[u'blue_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'target'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other']]	checkered	red	0	first_informative
2	ball	[u'blue', u'checkered', u'red', u'solid']	[u'green', u'striped']	8	[[u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'target'], [u'green_checkered_ball.png', u'other']]	striped	green	0	second_informative
2	cup	[u'blue', u'wooden', u'red', u'glass']	[u'green', u'plastic']	9	[[u'blue_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other']]	green	plastic	1	second_informative
2	ball	[u'blue', u'checkered', u'red', u'spotted']	[u'green', u'solid']	10	[[u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'target'], [u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other']]	green	solid	1	second_informative
