workerid	noun	distractorValues	item	slide_number	imgs	predicate2	predicate1	response	condition
1	cup	[u'blue', u'wooden', u'green', u'metal']	[u'red', u'plastic']	4	[[u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'target']]	red	plastic	0	second_informative
1	cup	[u'blue', u'glass', u'red', u'metal']	[u'green', u'plastic']	5	[[u'red_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'target'], [u'red_metal_cup.png', u'other'], [u'blue_plastic_cup.png', u'other']]	plastic	green	1	first_informative
1	ball	[u'green', u'solid', u'blue', u'checkered']	[u'red', u'spotted']	6	[[u'red_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'target'], [u'green_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	red	spotted	0	filler
1	cup	[u'blue', u'plastic', u'green', u'glass']	[u'red', u'metal']	7	[[u'blue_glass_cup.png', u'other'], [u'red_metal_cup.png', u'target'], [u'blue_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'other']]	metal	red	1	second_informative
1	ball	[u'green', u'solid', u'red', u'striped']	[u'blue', u'checkered']	8	[[u'red_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'target'], [u'red_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other']]	checkered	blue	1	first_informative
1	ball	[u'blue', u'spotted', u'red', u'solid']	[u'green', u'striped']	9	[[u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'green_striped_ball.png', u'target'], [u'red_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other']]	green	striped	1	second_informative
1	ball	[u'blue', u'spotted', u'green', u'checkered']	[u'red', u'solid']	10	[[u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_solid_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other']]	solid	red	0	filler
1	ball	[u'blue', u'spotted', u'green', u'solid']	[u'red', u'checkered']	11	[[u'red_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other']]	red	checkered	1	second_informative
1	cup	[u'blue', u'metal', u'red', u'plastic']	[u'green', u'wooden']	12	[[u'blue_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'other']]	green	wooden	0	first_informative
1	cup	[u'blue', u'wooden', u'green', u'plastic']	[u'red', u'glass']	13	[[u'blue_plastic_cup.png', u'other'], [u'red_glass_cup.png', u'target'], [u'red_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	glass	red	1	second_informative
1	cup	[u'green', u'wooden', u'red', u'metal']	[u'blue', u'plastic']	14	[[u'red_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	plastic	blue	1	first_informative
1	ball	[u'blue', u'spotted', u'red', u'striped']	[u'green', u'checkered']	15	[[u'green_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'other'], [u'green_checkered_ball.png', u'target'], [u'red_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'other']]	green	checkered	1	first_informative
1	cup	[u'red', u'wooden', u'blue', u'glass']	[u'green', u'metal']	16	[[u'green_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'target']]	metal	green	1	filler
1	ball	[u'green', u'checkered', u'red', u'spotted']	[u'blue', u'solid']	17	[[u'green_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'target'], [u'green_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'other']]	solid	blue	0	filler
1	ball	[u'blue', u'solid', u'red', u'checkered']	[u'green', u'spotted']	18	[[u'blue_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other']]	green	spotted	1	first_informative
1	ball	[u'blue', u'checkered', u'green', u'solid']	[u'red', u'striped']	19	[[u'red_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_striped_ball.png', u'target']]	striped	red	0	first_informative
1	cup	[u'green', u'plastic', u'blue', u'metal']	[u'red', u'wooden']	20	[[u'green_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'target'], [u'blue_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'red_plastic_cup.png', u'other']]	wooden	red	1	filler
1	ball	[u'green', u'solid', u'red', u'checkered']	[u'blue', u'spotted']	21	[[u'green_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'target'], [u'blue_solid_ball.png', u'other'], [u'green_checkered_ball.png', u'other'], [u'red_checkered_ball.png', u'other']]	spotted	blue	0	second_informative
1	cup	[u'green', u'metal', u'red', u'glass']	[u'blue', u'wooden']	22	[[u'red_glass_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'blue_wooden_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'other']]	blue	wooden	0	filler
1	cup	[u'green', u'plastic', u'red', u'metal']	[u'blue', u'glass']	23	[[u'blue_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_glass_cup.png', u'target'], [u'red_metal_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other']]	blue	glass	0	second_informative
1	cup	[u'blue', u'metal', u'red', u'plastic']	[u'green', u'glass']	24	[[u'green_glass_cup.png', u'target'], [u'red_plastic_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_glass_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'blue_metal_cup.png', u'other']]	green	glass	0	filler
1	ball	[u'red', u'spotted', u'blue', u'striped']	[u'green', u'solid']	25	[[u'blue_striped_ball.png', u'other'], [u'green_solid_ball.png', u'target'], [u'red_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other']]	green	solid	1	filler
1	ball	[u'red', u'solid', u'green', u'spotted']	[u'blue', u'striped']	26	[[u'red_striped_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'target'], [u'blue_solid_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other']]	striped	blue	0	second_informative
2	ball	[u'blue', u'spotted', u'green', u'solid']	[u'red', u'striped']	3	[[u'green_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_striped_ball.png', u'target'], [u'green_solid_ball.png', u'other'], [u'blue_solid_ball.png', u'other']]	red	striped	0.78	second_informative
2	ball	[u'blue', u'spotted', u'green', u'striped']	[u'red', u'solid']	4	[[u'green_solid_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_solid_ball.png', u'target'], [u'blue_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'other']]	solid	red	0	filler
2	cup	[u'red', u'plastic', u'blue', u'wooden']	[u'green', u'metal']	5	[[u'green_plastic_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_plastic_cup.png', u'other'], [u'green_plastic_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'green_metal_cup.png', u'target'], [u'red_wooden_cup.png', u'other']]	green	metal	0	second_informative
2	ball	[u'red', u'spotted', u'green', u'striped']	[u'blue', u'solid']	6	[[u'red_striped_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_solid_ball.png', u'other'], [u'red_solid_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'blue_solid_ball.png', u'target'], [u'blue_spotted_ball.png', u'other']]	blue	solid	0	filler
2	cup	[u'blue', u'wooden', u'green', u'plastic']	[u'red', u'metal']	7	[[u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_metal_cup.png', u'other'], [u'red_metal_cup.png', u'target'], [u'green_plastic_cup.png', u'other']]	red	metal	0	filler
2	ball	[u'red', u'spotted', u'green', u'striped']	[u'blue', u'checkered']	8	[[u'red_checkered_ball.png', u'other'], [u'blue_checkered_ball.png', u'target'], [u'green_spotted_ball.png', u'other'], [u'green_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'blue_spotted_ball.png', u'other'], [u'red_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other']]	blue	checkered	1	first_informative
2	cup	[u'blue', u'wooden', u'green', u'glass']	[u'red', u'plastic']	9	[[u'red_plastic_cup.png', u'target'], [u'green_wooden_cup.png', u'other'], [u'blue_wooden_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'blue_plastic_cup.png', u'other'], [u'green_glass_cup.png', u'other'], [u'green_wooden_cup.png', u'other'], [u'blue_plastic_cup.png', u'other']]	red	plastic	1	first_informative
2	ball	[u'blue', u'striped', u'red', u'spotted']	[u'green', u'checkered']	10	[[u'green_checkered_ball.png', u'target'], [u'blue_spotted_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'red_spotted_ball.png', u'other'], [u'green_striped_ball.png', u'other'], [u'blue_checkered_ball.png', u'other'], [u'blue_striped_ball.png', u'other'], [u'red_checkered_ball.png', u'other']]	green	checkered	0	filler
2	cup	[u'red', u'metal', u'blue', u'glass']	[u'green', u'wooden']	11	[[u'blue_metal_cup.png', u'other'], [u'blue_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'green_wooden_cup.png', u'target'], [u'green_metal_cup.png', u'other'], [u'red_metal_cup.png', u'other'], [u'red_wooden_cup.png', u'other'], [u'blue_glass_cup.png', u'other'], [u'red_wooden_cup.png', u'other']]	wooden	green	0	first_informative
