workerid	adjective	quiz_response	relevant_adjective	adj2_subj	text	adj2_disagreement	order_questionnaires	adj1_disagreement	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	response	adj2_response
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	8	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	9	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	10	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	11	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	12	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	15	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	19	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	20	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	21	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	24	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	29	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	35	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	39	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	40	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
1	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	50	NA	NA	NA	NA
1	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA
1	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA
1	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	thompsy	green	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	red	small	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	twell	small	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	green	twell	0	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	thompsy	twell	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	blue	small	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	blue	twell	0	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	thompsy	small	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	big	twell	0	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	big	thompsy	0	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	red	thompsy	0	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	blue	thompsy	0	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	green	small	1	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	twell	red	1	NA
1	NA	NA	thompsy	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	70	twell	thompsy	1	NA
1	NA	NA	twell	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	71	twell	blue	1	NA
1	NA	NA	blue	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	72	blue	thompsy	0	NA
1	NA	NA	NONE	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	73	green	twell	0	NA
1	NA	NA	thompsy	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	74	twell	thompsy	0	NA
1	NA	NA	NONE	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	75	red	thompsy	0	NA
1	NA	NA	twell	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	76	blue	twell	0	NA
1	NA	NA	thompsy	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	77	thompsy	red	1	NA
1	NA	NA	thompsy	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	78	thompsy	green	1	NA
1	NA	NA	green	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	79	twell	green	1	NA
1	NA	NA	twell	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	80	twell	blue	1	NA
1	NA	NA	NA	0.53	NA	NA	[1, 0]	NA	NA	0.52	NA	81	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	[1, 0]	NA	NA	NA	small	82	NA	NA	NA	tall
1	NA	NA	NA	NA	NA	0	[1, 0]	0	NA	NA	NA	83	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	8	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	9	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	10	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	11	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	12	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	13	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	15	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	17	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	18	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	19	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	20	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	21	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	27	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	31	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	34	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	43	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA
2	thompsy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
2	thompsy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	51	NA	NA	NA	NA
2	glab	second	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA
2	glab	first	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	glab	small	0.53	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	big	thompsy	0.15	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	glab	green	0.85	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	glab	blue	0.77	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	green	small	0.82	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	small	thompsy	0.19	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	green	small	0.79	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	glab	red	0.22	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63	thompsy	green	0.4	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	small	green	0.06	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	thompsy	blue	0.27	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	red	thompsy	0.82	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	glab	big	0.79	NA
2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	glab	thompsy	0.73	NA
2	NA	NA	glab	NA	I like ships that have this color, like this...	NA	NA	NA	NA	NA	NA	70	glab	thompsy	0.81	NA
2	NA	NA	thompsy	NA	I like ships of this type. My favorite one is this...	NA	NA	NA	NA	NA	NA	71	thompsy	green	0.82	NA
2	NA	NA	blue	NA	My first ship had the same shape as this...	NA	NA	NA	NA	NA	NA	72	glab	blue	0.85	NA
2	NA	NA	NONE	NA	Ugh, I hate flying this...	NA	NA	NA	NA	NA	NA	73	glab	green	0.8	NA
2	NA	NA	glab	NA	My friend used to fly this...	NA	NA	NA	NA	NA	NA	74	thompsy	glab	0.14	NA
2	NA	NA	thompsy	NA	What a nice color. I like flying this...	NA	NA	NA	NA	NA	NA	75	green	thompsy	0.15	NA
2	NA	NA	glab	NA	I really don&quotechart like ships like this...	NA	NA	NA	NA	NA	NA	76	red	glab	0.33	NA
2	NA	NA	red	NA	Humans think all of our ships look like this...	NA	NA	NA	NA	NA	NA	77	red	thompsy	0.85	NA
2	NA	NA	glab	NA	Wow -- I like this...	NA	NA	NA	NA	NA	NA	78	glab	blue	0.88	NA
2	NA	NA	NONE	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	NA	NA	NA	79	thompsy	green	0.12	NA
2	NA	NA	thompsy	NA	For long distances, I use this...	NA	NA	NA	NA	NA	NA	80	thompsy	red	0.15	NA
2	NA	NA	NA	NA	NA	NA	[1, 0]	NA	NA	NA	smooth	81	NA	NA	NA	tall
2	NA	NA	NA	NA	NA	0.77	[1, 0]	0.73	NA	NA	NA	82	NA	NA	NA	NA
2	NA	NA	NA	0.09	NA	NA	[1, 0]	NA	NA	0.1	NA	83	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	6	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	7	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	8	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	9	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	10	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	11	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	12	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	15	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	16	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	19	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	20	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	21	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	23	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	27	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	29	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	30	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	31	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	35	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	36	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	41	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
3	twell	second	NA	NA	NA	NA	NA	NA	second	NA	NA	47	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA
3	croochy	second	NA	NA	NA	NA	NA	NA	second	NA	NA	49	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	51	NA	NA	NA	NA
3	croochy	first	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA
3	twell	first	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
