workerid	adjective	quiz_response	adj2_disagreement	relevant_adjective	adj2_subj	text	enteredText	order_questionnaires	adj1_disagreement	response	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response
0	NA	NA	NA	NA	NA	NA	the gwigs spaceship  	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red brirk spaceship 	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the green brirk  	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red brirk gwigs spaceship	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the gwigs spaceship  	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red brirk spaceship 	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue brirk spaceship 	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue gwigs spaceship 	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red spaceship  	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue gwigs brirk spaceship	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue gwigs spaceship brirk	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue brirk gwigs 	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue brirk  	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the green gwigs  	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red gwigs  	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red brirk  	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red gwigs  	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the green brirk gwigs 	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the red gwigs brirk 	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the green gwigs  	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue gwigs brirk 	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the green brirk  	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	the blue brirk gwigs 	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	Green Grigs	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue briks	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue gwigs	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green gwigs	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green brirk	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red brirk	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green gwigs	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue gwigs	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue brirk gwigs	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue brirk gwigs	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green gwigs	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue gwigs	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue brirk	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red brirk	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue gwigs brirk	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green brirk	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red gwigs brirk	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red gwigs	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue brirk	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red gwigs brirk	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red gwigs	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red brirk gwigs	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red brirks	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue gwigs brirk	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green gwigs	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red brirk	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA
0	NA	NA	NA	brirk	NA	The more spikes, the better. My favorite one is this...	NA	NA	NA	0.94	NA	NA	NA	136	gwigs	brirk	NA	NA
0	NA	NA	NA	brirk	NA	Ugh, too many fins &#8210; I hate flying this...	NA	NA	NA	0.05	NA	NA	NA	137	red	brirk	NA	NA
0	NA	NA	NA	brirk	NA	Wow, so many fins &#8210; I like this...	NA	NA	NA	0.06	NA	NA	NA	138	blue	brirk	NA	NA
0	NA	NA	NA	green	NA	I like ships that have the same color as I have, like this...	NA	NA	NA	0	NA	NA	NA	139	gwigs	green	NA	NA
0	NA	NA	NA	NONE	NA	My friend used to fly this...	NA	NA	NA	0.98	NA	NA	NA	140	green	gwigs	NA	NA
0	NA	NA	NA	brirk	NA	I really don&quotechart like ships with many spikes, like this...	NA	NA	NA	0.99	NA	NA	NA	141	gwigs	brirk	NA	NA
0	NA	NA	NA	gwigs	NA	My first ship had the same shape as this...	NA	NA	NA	0.03	NA	NA	NA	142	gwigs	green	NA	NA
0	NA	NA	NA	gwigs	NA	For long distances, I use rockets. The best one is this...	NA	NA	NA	0.99	NA	NA	NA	143	gwigs	blue	NA	NA
0	NA	NA	NA	NONE	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	0.06	NA	NA	NA	144	blue	brirk	NA	NA
0	NA	NA	NA	blue	NA	What a nice color. I like flying this...	NA	NA	NA	0	NA	NA	NA	145	blue	brirk	NA	NA
0	NA	NA	NA	gwigs	NA	Humans think all our ships look like rockets, like this...	NA	NA	NA	0.95	NA	NA	NA	146	gwigs	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA	NA	148	small	gwigs	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	149	gwigs	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	NA	NA	150	big	gwigs	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	151	brirk	big	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	152	blue	brirk	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	153	red	small	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	154	red	small	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	155	small	brirk	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	NA	NA	156	red	gwigs	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	157	green	gwigs	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	158	big	green	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA	NA	159	gwigs	brirk	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA	NA	160	green	brirk	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	161	brirk	red	NA	NA
0	NA	NA	0	NA	NA	NA	NA	[0, 1]	0.34	NA	NA	NA	NA	162	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	NA	Rocket shapes	163	NA	NA	NA	Amount of appendages sticking out
0	NA	NA	NA	NA	0.01	NA	NA	[0, 1]	NA	NA	NA	0.58	NA	164	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	8	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	9	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	11	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	12	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	13	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	15	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	17	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	18	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	19	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	20	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	21	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	23	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	26	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	27	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	29	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	30	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	34	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	36	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	37	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	38	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	39	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	45	NA	NA	NA	NA
1	trunce	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA
1	spyck	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	48	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA
1	trunce	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA
1	spyck	second	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	53	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	the trunce spyck spaceship 	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the green spyck spaceship 	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the green trunce spyck spaceship	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the red trunce spaceship 	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue trunce spaceship 	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue trunce spaceship 	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the green trunce spaceship 	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the red spyck trunce spaceship	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue spyck trunce spaceship	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the green spyck spaceship 	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the red spyck trunce spaceship	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the red spyck trunce spaceship	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue spyck trunce spaceship	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the red trunce spaceship 	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the red spyck trunce spaceship	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue spyck spaceship 	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue trunce spaceship 	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	the blue spyck trunce spaceship	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck   	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck   	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce  	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red trunce   	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck   	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce  	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce  	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green    	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue trunce	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck trunce	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red trunce	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red trunce	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green trunce	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue trunce	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red trunce	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spyck trunce	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green spyck trunce	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue trunce	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue spyck trunce	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA
1	NA	NA	NA	green	NA	I like ships that have the same color as I have, like this...	NA	NA	NA	0	NA	NA	NA	136	green	trunce	NA	NA
1	NA	NA	NA	spyck	NA	I really don&quotechart like ships with many spikes, like this...	NA	NA	NA	0	NA	NA	NA	137	spyck	trunce	NA	NA
1	NA	NA	NA	green	NA	What a nice color. I like flying this...	NA	NA	NA	1	NA	NA	NA	138	spyck	green	NA	NA
1	NA	NA	NA	NONE	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	0	NA	NA	NA	139	green	spyck	NA	NA
1	NA	NA	NA	trunce	NA	My first ship had the same shape as this...	NA	NA	NA	1	NA	NA	NA	140	trunce	red	NA	NA
