workerid	adjective	quiz_response	adj2_disagreement	relevant_adjective	adj2_subj	text	enteredText	order_questionnaires	adj1_disagreement	response	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response
0	NA	NA	NA	NA	NA	NA	red duilts crooch  	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue duilts crooch  	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green spaceship   	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue duilts   	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green duilts crooch  	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red crooch   	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue duilts crooch  	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red crooch   	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green crooch   	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red duilts crooch  	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green duilts crooch  	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue    	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue crooch   	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green crooch   	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red duilts   	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red crooch	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red duilts	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue duilts	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue crooch	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green duilts	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red crooch	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green duilts	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green duilts crooch	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green duilts crooch	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green crooch	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue duilts 	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red duilts	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue crooch	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green crooch	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green crooch duilts	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red duilts	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	green crooch duilts	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue duilts crooch	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	blue crooch	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red duilts crooch	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	red crooch	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA
0	NA	NA	NA	NA	NA	NA	 crooch	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA
0	NA	NA	NA	duilts	NA	I really don&quotechart like ships with many spikes, like this...	NA	NA	NA	1	NA	NA	NA	136	crooch	duilts	NA	NA
0	NA	NA	NA	duilts	NA	Ugh, too many fins &#8210; I hate flying this...	NA	NA	NA	1	NA	NA	NA	137	duilts	red	NA	NA
0	NA	NA	NA	NONE	NA	My friend used to fly this...	NA	NA	NA	0	NA	NA	NA	138	blue	crooch	NA	NA
0	NA	NA	NA	green	NA	I like ships that have the same color as I have, like this...	NA	NA	NA	0	NA	NA	NA	139	green	crooch	NA	NA
0	NA	NA	NA	crooch	NA	Humans think all our ships look like saucers, like this...	NA	NA	NA	1	NA	NA	NA	140	crooch	red	NA	NA
0	NA	NA	NA	crooch	NA	For long distances, I use saucers. The best one is this...	NA	NA	NA	1	NA	NA	NA	141	crooch	blue	NA	NA
0	NA	NA	NA	crooch	NA	My first ship had the same shape as this...	NA	NA	NA	0	NA	NA	NA	142	red	crooch	NA	NA
0	NA	NA	NA	duilts	NA	Wow, so many fins &#8210; I like this...	NA	NA	NA	0	NA	NA	NA	143	blue	duilts	NA	NA
0	NA	NA	NA	duilts	NA	The more spikes, the better. My favorite one is this...	NA	NA	NA	1	NA	NA	NA	144	crooch	duilts	NA	NA
0	NA	NA	NA	red	NA	What a nice color. I like flying this...	NA	NA	NA	0	NA	NA	NA	145	red	duilts	NA	NA
0	NA	NA	NA	NONE	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	0	NA	NA	NA	146	blue	duilts	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	148	big	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	149	green	crooch	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	150	duilts	red	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	151	duilts	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	152	small	duilts	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	153	big	duilts	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	154	big	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	155	duilts	green	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	156	crooch	small	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	157	small	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	158	crooch	big	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	159	crooch	red	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	160	crooch	blue	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	161	duilts	crooch	NA	NA
0	NA	NA	0	NA	NA	NA	NA	[0, 1]	0.74	NA	NA	NA	NA	162	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	NA	a type of spaceship (more like a ufo instead of rocket)	163	NA	NA	NA	having a lot of wings
0	NA	NA	NA	NA	0	NA	NA	[0, 1]	NA	NA	NA	1	NA	164	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	7	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	8	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	9	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	10	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	11	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	12	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	13	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	14	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	15	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	19	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	20	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	21	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	24	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	25	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	28	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	29	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	31	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	32	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	33	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	35	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	36	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	38	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	39	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	42	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	43	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	44	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	45	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	46	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA
1	brame	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA
1	toch	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA
1	brame	first	NA	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	52	NA	NA	NA	NA
1	toch	second	NA	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	brame blue   	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red spaceship   	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch red   	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	brame blue   	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch red   	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	brame red   	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch blue   	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch blue   	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch green   	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch red brame  	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch red brame  	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch green brame  	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green brame   	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	brame green   	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch green   	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch brame red  	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch brame red  	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch blue   	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	brame blue   	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch green   	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch red   	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch green   	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch brame green  	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	brame red   	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch blue   	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch green brame  	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red 	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue brame	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue brame	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	toch red brame	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch brame	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green brame	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green brame	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue toch	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue toch	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red brame	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch brame	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch brame	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue toch brame	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue brame	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	blue toch	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch brame	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red brame	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	green toch brame	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA
1	NA	NA	NA	NA	NA	NA	red toch	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA
1	NA	NA	NA	brame	NA	Wow, so many fins &#8210; I like this...	NA	NA	NA	0.04	NA	NA	NA	136	blue	brame	NA	NA
1	NA	NA	NA	NONE	NA	My friend used to fly this...	NA	NA	NA	0.06	NA	NA	NA	137	blue	toch	NA	NA
1	NA	NA	NA	brame	NA	Ugh, too many fins &#8210; I hate flying this...	NA	NA	NA	0.05	NA	NA	NA	138	red	brame	NA	NA
1	NA	NA	NA	brame	NA	I really don&quotechart like ships with many spikes, like this...	NA	NA	NA	0.05	NA	NA	NA	139	brame	toch	NA	NA
1	NA	NA	NA	toch	NA	My first ship had the same shape as this...	NA	NA	NA	0.04	NA	NA	NA	140	toch	red	NA	NA
1	NA	NA	NA	brame	NA	The more spikes, the better. My favorite one is this...	NA	NA	NA	0.03	NA	NA	NA	141	toch	brame	NA	NA
1	NA	NA	NA	toch	NA	For long distances, I use saucers. The best one is this...	NA	NA	NA	0.05	NA	NA	NA	142	blue	toch	NA	NA
1	NA	NA	NA	NONE	NA	On our planet, many aliens fly ships like this...	NA	NA	NA	0.99	NA	NA	NA	143	brame	blue	NA	NA
1	NA	NA	NA	toch	NA	Humans think all our ships look like saucers, like this...	NA	NA	NA	0	NA	NA	NA	144	green	toch	NA	NA
1	NA	NA	NA	blue	NA	What a nice color. I like flying this...	NA	NA	NA	0.96	NA	NA	NA	145	brame	blue	NA	NA
1	NA	NA	NA	green	NA	I like ships that have the same color as I have, like this...	NA	NA	NA	0.96	NA	NA	NA	146	toch	green	NA	NA
