workerid	adjective	quiz_response	adj2_disagreement	adj2_subj	enteredText	iteration	order_questionnaires	adj1_disagreement	response	correct_response	adj1_subj	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response	ADJ2OrADJ1First	ADJ2OrColorFirst	ADJ1OrColorFirst
0	NA	NA	NA	NA	the spaceship red  	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
0	NA	NA	NA	NA	the spaceship preathe blue 	NA	NA	NA	NA	NA	NA	NA	57	NA	NA	correct	NA	Q_ADJ2	R_ADJ2_COLOR	S_COLOR
0	NA	NA	NA	NA	the spaceship preathe praife blue	NA	NA	NA	NA	NA	NA	NA	58	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2_COLOR	S_ADJ1_COLOR
0	NA	NA	NA	NA	the spaceship red preathe 	NA	NA	NA	NA	NA	NA	NA	59	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue praife preathe	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	correct	NA	Q_ADJ1_ADJ2	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red praife 	NA	NA	NA	NA	NA	NA	NA	61	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship green preathe 	NA	NA	NA	NA	NA	NA	NA	62	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship green preathe praife	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship green preathe praife	NA	NA	NA	NA	NA	NA	NA	64	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red preathe praife	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship green preathe 	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship green preathe 	NA	NA	NA	NA	NA	NA	NA	68	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship red praife 	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue praife 	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red preathe praife	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red preathe 	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship red preathe praife	NA	NA	NA	NA	NA	NA	NA	73	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	76	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe 	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship green praife 	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	The spaceship green preathe	NA	NA	NA	NA	NA	NA	NA	82	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship red 	NA	NA	NA	NA	NA	NA	NA	84	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
0	NA	NA	NA	NA	the spaceship green preathe	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship red praife	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red preathe	NA	NA	NA	NA	NA	NA	NA	87	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship green preathe	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship red preathe	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship green preathe	NA	NA	NA	NA	NA	NA	NA	91	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe	NA	NA	NA	NA	NA	NA	NA	92	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship green	NA	NA	NA	NA	NA	NA	NA	93	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red praife	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe praife	NA	NA	NA	NA	NA	NA	NA	96	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red preathe praife	NA	NA	NA	NA	NA	NA	NA	97	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_COLOR_ADJ2	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue preathe	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe	NA	NA	NA	NA	NA	NA	NA	99	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship preathe praife	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
0	NA	NA	NA	NA	the spaceship red praife	NA	NA	NA	NA	NA	NA	NA	101	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship blue praife	NA	NA	NA	NA	NA	NA	NA	102	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship green preathe	NA	NA	NA	NA	NA	NA	NA	103	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship preathe praife	NA	NA	NA	NA	NA	NA	NA	104	NA	NA	correct	NA	Q_ADJ2_ADJ1	R_ADJ2	S_ADJ1
0	NA	NA	NA	NA	the spaceship blue praife	NA	NA	NA	NA	NA	NA	NA	105	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship green praife	NA	NA	NA	NA	NA	NA	NA	106	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
0	NA	NA	NA	NA	the spaceship red preathe 	NA	NA	NA	NA	NA	NA	NA	107	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	the spaceship blue preathe	NA	NA	NA	NA	NA	NA	NA	109	NA	NA	correct	NA	Q_ADJ2	R_COLOR_ADJ2	S_COLOR
0	NA	NA	NA	NA	NA	0	NA	NA	0.97	NA	NA	NA	136	praife	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.98	NA	NA	NA	137	praife	big	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.98	NA	NA	NA	138	preathe	small	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.98	NA	NA	NA	139	praife	blue	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.02	NA	NA	NA	140	small	blue	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.96	NA	NA	NA	141	preathe	blue	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.01	NA	NA	NA	142	small	blue	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.99	NA	NA	NA	143	praife	green	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.97	NA	NA	NA	144	praife	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.01	NA	NA	NA	145	small	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.01	NA	NA	NA	146	small	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.97	NA	NA	NA	147	preathe	big	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	148	preathe	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	149	green	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	0.96	NA	NA	NA	150	red	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.99	NA	NA	NA	151	blue	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.03	NA	NA	NA	152	small	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.97	NA	NA	NA	153	green	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.99	NA	NA	NA	154	blue	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.95	NA	NA	NA	155	praife	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.01	NA	NA	NA	156	small	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.95	NA	NA	NA	157	praife	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.03	NA	NA	NA	158	big	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.01	NA	NA	NA	159	red	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.02	NA	NA	NA	160	big	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.01	NA	NA	NA	161	small	blue	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.95	NA	NA	NA	162	preathe	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.98	NA	NA	NA	163	preathe	green	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.04	NA	NA	NA	164	small	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	0.04	NA	NA	NA	165	big	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	166	preathe	small	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.03	NA	NA	NA	167	red	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.99	NA	NA	NA	168	praife	small	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.99	NA	NA	NA	169	green	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.04	NA	NA	NA	170	big	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	171	preathe	blue	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.99	NA	NA	NA	172	blue	small	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0	NA	NA	NA	173	big	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.95	NA	NA	NA	174	blue	big	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.01	NA	NA	NA	175	small	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.97	NA	NA	NA	176	praife	preathe	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.03	NA	NA	NA	177	praife	green	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.97	NA	NA	NA	178	blue	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.01	NA	NA	NA	179	preathe	praife	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	2	NA	NA	0.05	NA	NA	NA	180	preathe	red	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA	NA	[0, 1]	NA	NA	NA	NA	Legless	181	NA	NA	NA	Oval	NA	NA	NA
0	NA	NA	0.03	NA	NA	NA	[0, 1]	0.96	NA	NA	NA	NA	182	NA	NA	NA	NA	NA	NA	NA
0	NA	NA	NA	0	NA	NA	[0, 1]	NA	NA	NA	1	NA	183	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	6	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	7	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	8	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	9	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	10	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	11	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	12	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	13	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	14	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	15	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	16	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	17	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	18	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	19	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	20	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	21	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	22	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	23	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	24	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	25	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	26	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	27	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	28	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	29	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	30	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	31	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	32	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	33	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	34	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	35	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	36	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	37	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	38	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	39	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	40	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	41	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	42	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	43	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	44	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	45	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	46	NA	NA	NA	NA	NA	NA	NA
1	brirk	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	47	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	48	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	49	NA	NA	NA	NA	NA	NA	NA
1	scorcs	first	NA	NA	NA	NA	NA	NA	NA	first	NA	NA	50	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	51	NA	NA	NA	NA	NA	NA	NA
1	scorcs	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	52	NA	NA	NA	NA	NA	NA	NA
1	brirk	second	NA	NA	NA	NA	NA	NA	NA	second	NA	NA	53	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	green spaceship   	NA	NA	NA	NA	NA	NA	NA	55	NA	NA	correct	NA	Q_	R_COLOR	S_COLOR
1	NA	NA	NA	NA	green scorcs spaceship  	NA	NA	NA	NA	NA	NA	NA	56	NA	NA	correct	NA	Q_ADJ1	R_COLOR	S_COLOR_ADJ1
