workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response
0	NA	NA	NA	NA	the red scrib  	NA	NA	NA	58	NA	NA	correct	NA
0	NA	NA	NA	NA	the red scrib  	NA	NA	NA	59	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue scrib  	NA	NA	NA	60	NA	NA	correct	NA
0	NA	NA	NA	NA	the red scrib  	NA	NA	NA	61	NA	NA	correct	NA
0	NA	NA	NA	NA	the red scrib  	NA	NA	NA	62	NA	NA	correct	NA
0	NA	NA	NA	NA	the green scrib  	NA	NA	NA	63	NA	NA	correct	NA
0	NA	NA	NA	NA	the green spaceship  	NA	NA	NA	64	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue spaceship lann 	NA	NA	NA	65	NA	NA	underspecified	NA
0	NA	NA	NA	NA	the green scrib  	NA	NA	NA	66	NA	NA	correct	NA
0	NA	NA	NA	NA	the green scrib lann 	NA	NA	NA	67	NA	NA	correct	NA
0	NA	NA	NA	NA	the green spaceship lann 	NA	NA	NA	68	NA	NA	correct	NA
0	NA	NA	NA	NA	the green scrib  	NA	NA	NA	69	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue scrib lann 	NA	NA	NA	70	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue scrib  	NA	NA	NA	71	NA	NA	correct	NA
0	NA	NA	NA	NA	the green scrib lann 	NA	NA	NA	72	NA	NA	correct	NA
0	NA	NA	NA	NA	the green scrib lann 	NA	NA	NA	73	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue scrib  	NA	NA	NA	74	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue scrib  	NA	NA	NA	75	NA	NA	correct	NA
0	NA	NA	NA	NA	the red scrib lann 	NA	NA	NA	76	NA	NA	correct	NA
0	NA	NA	NA	NA	the red lann  	NA	NA	NA	77	NA	NA	correct	NA
0	NA	NA	NA	NA	the blue lann  	NA	NA	NA	78	NA	NA	correct	NA
0	NA	NA	NA	NA	the green lann  	NA	NA	NA	79	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib lann  	NA	NA	NA	80	NA	NA	underspecified	NA
0	NA	NA	NA	NA	green spaceship	NA	NA	NA	82	NA	NA	correct	NA
0	NA	NA	NA	NA	red scrib	NA	NA	NA	83	NA	NA	correct	NA
0	NA	NA	NA	NA	blue spaceship	NA	NA	NA	84	NA	NA	correct	NA
0	NA	NA	NA	NA	red scrib	NA	NA	NA	85	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib	NA	NA	NA	86	NA	NA	correct	NA
0	NA	NA	NA	NA	blue scrib	NA	NA	NA	87	NA	NA	correct	NA
0	NA	NA	NA	NA	green lann	NA	NA	NA	88	NA	NA	correct	NA
0	NA	NA	NA	NA	blue scrib	NA	NA	NA	89	NA	NA	correct	NA
0	NA	NA	NA	NA	blue scrib	NA	NA	NA	90	NA	NA	correct	NA
0	NA	NA	NA	NA	red scrib	NA	NA	NA	91	NA	NA	correct	NA
0	NA	NA	NA	NA	red lann	NA	NA	NA	92	NA	NA	correct	NA
0	NA	NA	NA	NA	blue lann	NA	NA	NA	93	NA	NA	correct	NA
0	NA	NA	NA	NA	blue scrib lann	NA	NA	NA	94	NA	NA	correct	NA
0	NA	NA	NA	NA	red scrib	NA	NA	NA	95	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib lann	NA	NA	NA	96	NA	NA	correct	NA
0	NA	NA	NA	NA	blue lann	NA	NA	NA	97	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib	NA	NA	NA	98	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib lann	NA	NA	NA	99	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib	NA	NA	NA	100	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib	NA	NA	NA	101	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib lann	NA	NA	NA	102	NA	NA	correct	NA
0	NA	NA	NA	NA	green spaceship	NA	NA	NA	103	NA	NA	correct	NA
0	NA	NA	NA	NA	blue scrib	NA	NA	NA	104	NA	NA	correct	NA
0	NA	NA	NA	NA	red lann	NA	NA	NA	105	NA	NA	correct	NA
0	NA	NA	NA	NA	red scrib	NA	NA	NA	106	NA	NA	correct	NA
0	NA	NA	NA	NA	green scrib lann	NA	NA	NA	107	NA	NA	correct	NA
0	NA	NA	NA	NA	blue ship	NA	NA	NA	109	NA	NA	inconsistent	NA
0	NA	NA	NONE	My friend used to fly this...	NA	0	NA	NA	136	green	scrib	NA	NA
0	NA	NA	lann	The more spikes, the better. My favorite one is this...	NA	0	NA	NA	137	lann	scrib	NA	NA
0	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	0	NA	NA	138	blue	scrib	NA	NA
0	NA	NA	scrib	For long distances, I use rockets. The best one is this...	NA	1	NA	NA	139	scrib	red	NA	NA
0	NA	NA	lann	Wow, so many fins &#8210; I like this...	NA	1	NA	NA	140	green	lann	NA	NA
0	NA	NA	lann	Ugh, too many fins &#8210; I hate flying this...	NA	1	NA	NA	141	lann	green	NA	NA
0	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0	NA	NA	142	green	lann	NA	NA
0	NA	NA	lann	I really don&quotechart like ships with many spikes, like this...	NA	0	NA	NA	143	lann	scrib	NA	NA
0	NA	NA	scrib	My first ship had the same shape as this...	NA	0	NA	NA	144	green	scrib	NA	NA
0	NA	NA	scrib	Humans think all our ships look like rockets, like this...	NA	0	NA	NA	145	blue	scrib	NA	NA
0	NA	NA	red	What a nice color. I like flying this...	NA	0	NA	NA	146	red	lann	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	148	red	scrib	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	149	big	blue	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	150	scrib	small	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	151	scrib	big	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	152	lann	big	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	153	scrib	lann	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	154	lann	small	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	155	lann	blue	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	156	green	lann	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	157	scrib	blue	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	158	small	green	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	159	lann	red	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	160	green	big	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	161	scrib	green	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	rocket	162	NA	NA	NA	complex
1	glab	first	NA	NA	NA	NA	first	NA	6	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	7	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	8	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	9	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	10	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	11	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	12	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	13	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	14	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	15	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	16	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	17	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	18	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	19	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	20	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	21	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	22	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	23	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	24	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	25	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	26	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	27	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	28	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	29	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	30	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	31	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	32	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	33	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	34	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	35	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	36	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	37	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	38	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	39	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	40	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	41	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	42	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	43	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	44	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	45	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	46	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	47	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	48	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	49	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	50	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	51	NA	NA	NA	NA
1	glab	first	NA	NA	NA	NA	first	NA	52	NA	NA	NA	NA
1	glab	second	NA	NA	NA	NA	second	NA	53	NA	NA	NA	NA
1	NA	NA	NA	NA	physs glab   	NA	NA	NA	55	NA	NA	correct	NA
1	NA	NA	NA	NA	physs spaceship   	NA	NA	NA	56	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glab spaceship 	NA	NA	NA	57	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs glab spaceship	NA	NA	NA	58	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	59	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab physs spaceship	NA	NA	NA	60	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glab spaceship 	NA	NA	NA	61	NA	NA	correct	NA
1	NA	NA	NA	NA	the green spaceship  	NA	NA	NA	62	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab physs spaceship	NA	NA	NA	63	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glab spaceship 	NA	NA	NA	64	NA	NA	correct	NA
1	NA	NA	NA	NA	the green spaceship  	NA	NA	NA	65	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship 	NA	NA	NA	66	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	67	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs glab spaceship	NA	NA	NA	68	NA	NA	correct	NA
1	NA	NA	NA	NA	the glab physs spaceship 	NA	NA	NA	69	NA	NA	correct	NA
1	NA	NA	NA	NA	the physs glab spaceship 	NA	NA	NA	70	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab spaceship 	NA	NA	NA	71	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship 	NA	NA	NA	72	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship 	NA	NA	NA	73	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the blue glab spaceship 	NA	NA	NA	74	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship 	NA	NA	NA	75	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab spaceship 	NA	NA	NA	76	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship 	NA	NA	NA	77	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab physs spaceship	NA	NA	NA	78	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	79	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship 	NA	NA	NA	80	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs ship	NA	NA	NA	82	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	83	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glabb spaceship	NA	NA	NA	84	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glab spaceship	NA	NA	NA	85	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship	NA	NA	NA	86	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	87	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship	NA	NA	NA	88	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs glab spaceship	NA	NA	NA	89	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab spaceship	NA	NA	NA	90	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs glab spaceship	NA	NA	NA	91	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab physs spaceship	NA	NA	NA	92	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab physs spaceship	NA	NA	NA	93	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab physs spaceship	NA	NA	NA	94	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship	NA	NA	NA	95	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab physs spaceship	NA	NA	NA	96	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab physs spaceship	NA	NA	NA	97	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship	NA	NA	NA	98	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glab spaceship	NA	NA	NA	99	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship	NA	NA	NA	100	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	101	NA	NA	correct	NA
1	NA	NA	NA	NA	the red glab spaceship	NA	NA	NA	102	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs glabb spaceship	NA	NA	NA	103	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue glab spaceship	NA	NA	NA	104	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship	NA	NA	NA	105	NA	NA	correct	NA
1	NA	NA	NA	NA	the green glab spaceship	NA	NA	NA	106	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	107	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	109	NA	NA	correct	NA
1	NA	NA	physs	Wow, so many fins &#8210; I like this...	NA	0.05	NA	NA	136	green	physs	NA	NA
1	NA	NA	physs	I really don&quotechart like ships with many spikes, like this...	NA	0.02	NA	NA	137	glab	physs	NA	NA
1	NA	NA	glab	My first ship had the same shape as this...	NA	0.94	NA	NA	138	glab	red	NA	NA
1	NA	NA	physs	Ugh, too many fins &#8210; I hate flying this...	NA	0.98	NA	NA	139	physs	red	NA	NA
1	NA	NA	physs	The more spikes, the better. My favorite one is this...	NA	0	NA	NA	140	glab	physs	NA	NA
1	NA	NA	green	What a nice color. I like flying this...	NA	0.02	NA	NA	141	green	physs	NA	NA
1	NA	NA	NONE	My friend used to fly this...	NA	0.04	NA	NA	142	green	glab	NA	NA
1	NA	NA	glab	For long distances, I use rockets. The best one is this...	NA	0.93	NA	NA	143	glab	red	NA	NA
1	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	0.97	NA	NA	144	glab	blue	NA	NA
1	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.98	NA	NA	145	physs	blue	NA	NA
1	NA	NA	glab	Humans think all our ships look like rockets, like this...	NA	0.04	NA	NA	146	red	glab	NA	NA
1	NA	NA	NA	NA	NA	0.96	NA	NA	148	green	big	NA	NA
1	NA	NA	NA	NA	NA	0.96	NA	NA	149	physs	glab	NA	NA
1	NA	NA	NA	NA	NA	0.97	NA	NA	150	blue	small	NA	NA
1	NA	NA	NA	NA	NA	0.97	NA	NA	151	red	small	NA	NA
1	NA	NA	NA	NA	NA	0.04	NA	NA	152	green	glab	NA	NA
1	NA	NA	NA	NA	NA	0.01	NA	NA	153	blue	physs	NA	NA
1	NA	NA	NA	NA	NA	0.98	NA	NA	154	glab	big	NA	NA
1	NA	NA	NA	NA	NA	0.96	NA	NA	155	physs	green	NA	NA
1	NA	NA	NA	NA	NA	0.06	NA	NA	156	blue	glab	NA	NA
1	NA	NA	NA	NA	NA	0.08	NA	NA	157	red	physs	NA	NA
1	NA	NA	NA	NA	NA	0.94	NA	NA	158	glab	small	NA	NA
1	NA	NA	NA	NA	NA	0.97	NA	NA	159	physs	big	NA	NA
1	NA	NA	NA	NA	NA	0.03	NA	NA	160	small	physs	NA	NA
1	NA	NA	NA	NA	NA	0.98	NA	NA	161	glab	red	NA	NA
1	NA	NA	NA	NA	NA	NA	NA	elongated	162	NA	NA	NA	finned
2	physs	first	NA	NA	NA	NA	first	NA	6	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	7	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	8	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	9	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	10	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	11	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	12	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	13	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	14	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	15	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	16	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	17	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	18	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	19	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	20	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	21	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	22	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	23	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	24	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	25	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	26	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	27	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	28	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	29	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	30	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	31	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	32	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	33	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	34	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	35	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	36	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	37	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	38	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	39	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	40	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	41	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	42	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	43	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	44	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	45	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	46	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	47	NA	NA	NA	NA
2	scrib	second	NA	NA	NA	NA	second	NA	48	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	49	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	50	NA	NA	NA	NA
2	physs	second	NA	NA	NA	NA	second	NA	51	NA	NA	NA	NA
2	scrib	first	NA	NA	NA	NA	first	NA	52	NA	NA	NA	NA
2	physs	first	NA	NA	NA	NA	first	NA	53	NA	NA	NA	NA
2	NA	NA	NA	NA	the scrib blue  	NA	NA	NA	55	NA	NA	correct	NA
2	NA	NA	NA	NA	green    	NA	NA	NA	56	NA	NA	correct	NA
2	NA	NA	NA	NA	physs scrib   	NA	NA	NA	57	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib blue   	NA	NA	NA	58	NA	NA	correct	NA
2	NA	NA	NA	NA	red physs   	NA	NA	NA	59	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib physs   	NA	NA	NA	60	NA	NA	correct	NA
2	NA	NA	NA	NA	blue    	NA	NA	NA	61	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib green   	NA	NA	NA	62	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib red physs  	NA	NA	NA	63	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib red physs  	NA	NA	NA	64	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib red   	NA	NA	NA	65	NA	NA	inconsistent	NA
2	NA	NA	NA	NA	scrib blue physs  	NA	NA	NA	66	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib    	NA	NA	NA	67	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib green physs  	NA	NA	NA	68	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib blue   	NA	NA	NA	69	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib blue   	NA	NA	NA	70	NA	NA	correct	NA
2	NA	NA	NA	NA	red physs   	NA	NA	NA	71	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib green physs  	NA	NA	NA	72	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib blue physs  	NA	NA	NA	73	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib physs   	NA	NA	NA	74	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib red   	NA	NA	NA	75	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib green   	NA	NA	NA	76	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib red   	NA	NA	NA	77	NA	NA	correct	NA
2	NA	NA	NA	NA	green physs   	NA	NA	NA	78	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib physs   	NA	NA	NA	79	NA	NA	correct	NA
2	NA	NA	NA	NA	scrib physs   	NA	NA	NA	80	NA	NA	correct	NA
