workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	adj1_response	slide_number	predicate2	predicate1	correct	adj2_response
0	NA	NA	NA	NA	red kolch	NA	NA	NA	93	NA	NA	correct	NA
0	NA	NA	NA	NA	broff red	NA	NA	NA	94	NA	NA	correct	NA
0	NA	NA	NA	NA	broff red kolch	NA	NA	NA	95	NA	NA	correct	NA
0	NA	NA	NA	NA	broff blue kolch	NA	NA	NA	96	NA	NA	correct	NA
0	NA	NA	NA	NA	broff blue	NA	NA	NA	97	NA	NA	correct	NA
0	NA	NA	NA	NA	green	NA	NA	NA	98	NA	NA	correct	NA
0	NA	NA	NA	NA	broff blue kolch	NA	NA	NA	99	NA	NA	correct	NA
0	NA	NA	NA	NA	red broff kolch	NA	NA	NA	100	NA	NA	correct	NA
0	NA	NA	NA	NA	green kolch	NA	NA	NA	101	NA	NA	correct	NA
0	NA	NA	NA	NA	green kolch	NA	NA	NA	102	NA	NA	correct	NA
0	NA	NA	NA	NA	blue kolch	NA	NA	NA	103	NA	NA	correct	NA
0	NA	NA	NA	NA	green kolch	NA	NA	NA	104	NA	NA	correct	NA
0	NA	NA	NA	NA	red kolch	NA	NA	NA	105	NA	NA	correct	NA
0	NA	NA	NA	NA	red broff kolch	NA	NA	NA	106	NA	NA	correct	NA
0	NA	NA	NA	NA	red broff	NA	NA	NA	107	NA	NA	correct	NA
0	NA	NA	NA	NA	blue broff	NA	NA	NA	109	NA	NA	correct	NA
0	NA	NA	broff	The more spikes, the better. My favorite one is this...	NA	0.08	NA	NA	136	broff	kolch	NA	NA
0	NA	NA	kolch	For long distances, I use saucers. The best one is this...	NA	0.95	NA	NA	137	kolch	red	NA	NA
0	NA	NA	broff	Wow, so many fins &#8210; I like this...	NA	1	NA	NA	138	broff	green	NA	NA
0	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	1	NA	NA	139	kolch	blue	NA	NA
0	NA	NA	broff	I really don&quotechart like ships with many spikes, like this...	NA	1	NA	NA	140	kolch	broff	NA	NA
0	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	1	NA	NA	141	green	broff	NA	NA
0	NA	NA	broff	Ugh, too many fins &#8210; I hate flying this...	NA	1	NA	NA	142	blue	broff	NA	NA
0	NA	NA	NONE	My friend used to fly this...	NA	0	NA	NA	143	red	kolch	NA	NA
0	NA	NA	blue	What a nice color. I like flying this...	NA	0	NA	NA	144	blue	broff	NA	NA
0	NA	NA	kolch	Humans think all our ships look like saucers, like this...	NA	1	NA	NA	145	kolch	blue	NA	NA
0	NA	NA	kolch	My first ship had the same shape as this...	NA	1	NA	NA	146	kolch	blue	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	148	green	broff	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	149	red	big	NA	NA
0	NA	NA	NA	NA	NA	0.76	NA	NA	150	red	broff	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	151	red	kolch	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	152	small	blue	NA	NA
0	NA	NA	NA	NA	NA	0.1	NA	NA	153	broff	kolch	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	154	small	kolch	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	155	big	kolch	NA	NA
0	NA	NA	NA	NA	NA	0.09	NA	NA	156	blue	broff	NA	NA
0	NA	NA	NA	NA	NA	0.97	NA	NA	157	kolch	green	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	158	broff	small	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	159	blue	kolch	NA	NA
0	NA	NA	NA	NA	NA	0	NA	NA	160	small	green	NA	NA
0	NA	NA	NA	NA	NA	1	NA	NA	161	broff	big	NA	NA
0	NA	NA	NA	NA	NA	NA	NA	saucer	162	NA	NA	NA	spiky
1	yunt	second	NA	NA	NA	NA	second	NA	6	NA	NA	NA	NA
1	yunt	first	NA	NA	NA	NA	second	NA	7	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	8	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	9	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	10	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	11	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	12	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	13	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	14	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	15	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	16	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	17	NA	NA	NA	NA
1	yunt	first	NA	NA	NA	NA	second	NA	18	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	19	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	20	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	21	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	22	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	23	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	24	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	25	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	26	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	27	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	28	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	29	NA	NA	NA	NA
1	yunt	first	NA	NA	NA	NA	first	NA	30	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	31	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	32	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	33	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	34	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	35	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	36	NA	NA	NA	NA
1	yunt	first	NA	NA	NA	NA	second	NA	37	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	38	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	39	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	40	NA	NA	NA	NA
1	yunt	first	NA	NA	NA	NA	first	NA	41	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	42	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	43	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	44	NA	NA	NA	NA
1	yunt	first	NA	NA	NA	NA	second	NA	45	NA	NA	NA	NA
1	yunt	second	NA	NA	NA	NA	second	NA	46	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	47	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	48	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	49	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	50	NA	NA	NA	NA
1	physs	second	NA	NA	NA	NA	second	NA	51	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	52	NA	NA	NA	NA
1	physs	first	NA	NA	NA	NA	first	NA	53	NA	NA	NA	NA
1	NA	NA	NA	NA	the physs spaceship green blue	NA	NA	NA	55	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the red physs spaceship yunt	NA	NA	NA	56	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the physs spaceship  	NA	NA	NA	57	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the physs spaceship  	NA	NA	NA	58	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	59	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship 	NA	NA	NA	60	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship 	NA	NA	NA	61	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs spaceship 	NA	NA	NA	62	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	63	NA	NA	correct	NA
1	NA	NA	NA	NA	the green yunt spaceship 	NA	NA	NA	64	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	65	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the green physs spaceship 	NA	NA	NA	66	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue yunt spaceship 	NA	NA	NA	67	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	68	NA	NA	correct	NA
1	NA	NA	NA	NA	the green yunt spaceship 	NA	NA	NA	69	NA	NA	correct	NA
1	NA	NA	NA	NA	the red yunt spaceship 	NA	NA	NA	70	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	71	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the red physs spaceship 	NA	NA	NA	72	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the red physs spaceship 	NA	NA	NA	73	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the red physs physs spaceship	NA	NA	NA	74	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the green physs yunt spaceship	NA	NA	NA	75	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the red physs spaceship 	NA	NA	NA	76	NA	NA	correct	NA
1	NA	NA	NA	NA	the red yunt physs spaceship	NA	NA	NA	77	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the blue physs spaceship 	NA	NA	NA	78	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs yunt spaceship	NA	NA	NA	79	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs yunt spaceship	NA	NA	NA	80	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship	NA	NA	NA	82	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs spaceship	NA	NA	NA	83	NA	NA	correct	NA
1	NA	NA	NA	NA	the red yuss spaceship	NA	NA	NA	84	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	85	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	86	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the red yunt spaceship	NA	NA	NA	87	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs yunt spaceship	NA	NA	NA	88	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs yunt spaceship	NA	NA	NA	89	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs yunt space ship	NA	NA	NA	90	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs yunt spaceship	NA	NA	NA	91	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the green physs space ship	NA	NA	NA	92	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs yunt spaceship	NA	NA	NA	93	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the green yunt spaceship	NA	NA	NA	94	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the red physs spaceship	NA	NA	NA	95	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue yunt spaceship	NA	NA	NA	96	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	97	NA	NA	correct	NA
1	NA	NA	NA	NA	the red yunt spaceship	NA	NA	NA	98	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the blue phys space ship	NA	NA	NA	99	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the red physs yunt spaceship	NA	NA	NA	100	NA	NA	correct	NA
1	NA	NA	NA	NA	the green phys spaceship	NA	NA	NA	101	NA	NA	underspecified	NA
1	NA	NA	NA	NA	the blue physs yunt spaceship	NA	NA	NA	102	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the blue physs yunt spaceship	NA	NA	NA	103	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs spaceship	NA	NA	NA	104	NA	NA	correct	NA
1	NA	NA	NA	NA	the red physs yunt spaceship	NA	NA	NA	105	NA	NA	correct	NA
1	NA	NA	NA	NA	the blue physs yunt spaceship	NA	NA	NA	106	NA	NA	correct	NA
1	NA	NA	NA	NA	the green physs spaceship	NA	NA	NA	107	NA	NA	inconsistent	NA
1	NA	NA	NA	NA	the red physs yunt spaceship	NA	NA	NA	109	NA	NA	inconsistent	NA
1	NA	NA	physs	For long distances, I use rockets. The best one is this...	NA	0	NA	NA	136	blue	physs	NA	NA
1	NA	NA	yunt	Ugh, too many fins &#8210; I hate flying this...	NA	0	NA	NA	137	green	yunt	NA	NA
1	NA	NA	yunt	The more spikes, the better. My favorite one is this...	NA	0	NA	NA	138	yunt	physs	NA	NA
1	NA	NA	yunt	Wow, so many fins &#8210; I like this...	NA	0	NA	NA	139	green	yunt	NA	NA
1	NA	NA	physs	My first ship had the same shape as this...	NA	0.01	NA	NA	140	green	physs	NA	NA
1	NA	NA	blue	I like ships that have the same color as I have, like this...	NA	0.02	NA	NA	141	blue	physs	NA	NA
1	NA	NA	yunt	I really don&quotechart like ships with many spikes, like this...	NA	0.09	NA	NA	142	physs	yunt	NA	NA
1	NA	NA	NONE	My friend used to fly this...	NA	0.03	NA	NA	143	green	physs	NA	NA
1	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.92	NA	NA	144	yunt	green	NA	NA
1	NA	NA	blue	What a nice color. I like flying this...	NA	0.05	NA	NA	145	blue	yunt	NA	NA
1	NA	NA	physs	Humans think all our ships look like rockets, like this...	NA	0.01	NA	NA	146	physs	green	NA	NA
1	NA	NA	NA	NA	NA	0.08	NA	NA	148	physs	yunt	NA	NA
1	NA	NA	NA	NA	NA	0.04	NA	NA	149	blue	yunt	NA	NA
1	NA	NA	NA	NA	NA	0.86	NA	NA	150	physs	red	NA	NA
1	NA	NA	NA	NA	NA	0.08	NA	NA	151	physs	small	NA	NA
1	NA	NA	NA	NA	NA	0.96	NA	NA	152	big	green	NA	NA
1	NA	NA	NA	NA	NA	0.95	NA	NA	153	small	green	NA	NA
1	NA	NA	NA	NA	NA	0.13	NA	NA	154	yunt	small	NA	NA
1	NA	NA	NA	NA	NA	0.19	NA	NA	155	blue	small	NA	NA
1	NA	NA	NA	NA	NA	0.94	NA	NA	156	green	physs	NA	NA
1	NA	NA	NA	NA	NA	0.1	NA	NA	157	yunt	green	NA	NA
1	NA	NA	NA	NA	NA	0.18	NA	NA	158	red	yunt	NA	NA
1	NA	NA	NA	NA	NA	0.8	NA	NA	159	physs	big	NA	NA
1	NA	NA	NA	NA	NA	0.84	NA	NA	160	big	yunt	NA	NA
1	NA	NA	NA	NA	NA	0.12	NA	NA	161	physs	blue	NA	NA
1	NA	NA	NA	NA	NA	NA	NA	rocket shape	162	NA	NA	NA	saucer shape
2	broff	second	NA	NA	NA	NA	second	NA	6	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	7	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	8	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	9	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	10	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	11	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	12	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	13	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	14	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	15	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	16	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	17	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	18	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	19	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	20	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	21	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	22	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	23	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	24	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	25	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	26	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	27	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	28	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	29	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	30	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	31	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	32	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	33	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	34	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	35	NA	NA	NA	NA
2	plach	second	NA	NA	NA	NA	second	NA	36	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	37	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	38	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	39	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	40	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	41	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	42	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	43	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	44	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	45	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	46	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	47	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	48	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	49	NA	NA	NA	NA
2	plach	first	NA	NA	NA	NA	first	NA	50	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	51	NA	NA	NA	NA
2	broff	second	NA	NA	NA	NA	second	NA	52	NA	NA	NA	NA
2	broff	first	NA	NA	NA	NA	first	NA	53	NA	NA	NA	NA
2	NA	NA	NA	NA	blue broff spaceship  	NA	NA	NA	55	NA	NA	correct	NA
2	NA	NA	NA	NA	green broff spaceship  	NA	NA	NA	56	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	57	NA	NA	correct	NA
2	NA	NA	NA	NA	red plach   	NA	NA	NA	58	NA	NA	inconsistent	NA
2	NA	NA	NA	NA	green plach   	NA	NA	NA	59	NA	NA	correct	NA
2	NA	NA	NA	NA	blue plach   	NA	NA	NA	60	NA	NA	correct	NA
2	NA	NA	NA	NA	blue broff spaceship  	NA	NA	NA	61	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	62	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	63	NA	NA	correct	NA
2	NA	NA	NA	NA	green broff plach  	NA	NA	NA	64	NA	NA	correct	NA
2	NA	NA	NA	NA	the red spaceship  	NA	NA	NA	65	NA	NA	correct	NA
2	NA	NA	NA	NA	blue blue broff plach 	NA	NA	NA	66	NA	NA	correct	NA
2	NA	NA	NA	NA	green broff plach  	NA	NA	NA	67	NA	NA	correct	NA
2	NA	NA	NA	NA	green broff plach  	NA	NA	NA	68	NA	NA	correct	NA
2	NA	NA	NA	NA	green broff spaceship  	NA	NA	NA	69	NA	NA	correct	NA
2	NA	NA	NA	NA	blue plach   	NA	NA	NA	70	NA	NA	correct	NA
2	NA	NA	NA	NA	green plach   	NA	NA	NA	71	NA	NA	correct	NA
2	NA	NA	NA	NA	blue plach   	NA	NA	NA	72	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	73	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	74	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	75	NA	NA	correct	NA
2	NA	NA	NA	NA	the blue spaceship  	NA	NA	NA	76	NA	NA	correct	NA
2	NA	NA	NA	NA	red broff plach  	NA	NA	NA	77	NA	NA	correct	NA
2	NA	NA	NA	NA	green plach   	NA	NA	NA	78	NA	NA	correct	NA
