EntropyGain	kappa1	kappa2	kappa3	kappa4	loss_2	loss_1	alpha	C1	C2	C3	C4
0.3944307731888852	0.270760446024	0.94395445668	0.622024875596	0.742530169856	0.155117560021	0.0	1.0	0.806330681831	0.240807677137	0.021220260438	0.715723913249
-0.00211995187909908	0.0239973104639	0.209227427831	0.660068858856	0.00377738829029	0.0230026321117	0.0	1.0	0.38067983486	0.319083572991	0.402974004895	0.328170847145
0.3294990681919059	0.221259516051	0.862696407953	0.0234166288207	0.503298898299	0.759589080347	0.0	1.0	0.439826711891	0.572448989745	0.923827261444	0.996160339672
184|    }	0.138696081103	0.879989488459	0.357527052863	0.697766549098	0.092895050539	0.0	1.0	0.0674016219458	0.0794020520265	0.570502726101	0.782598721242
0.040000081798417186	0.0368738628015	0.500245251472	0.218147477568	0.661719016894	0.315486440677	0.0	1.0	0.824998634686	0.102145802094	0.0891609551293	0.868576259288
0.12397374773654422	0.201129341871	0.860313162526	0.688685903731	0.185253105795	0.417279536164	0.0	1.0	0.997661283426	0.88050412273	0.313475391166	0.442139791871
184|    }	0.205599087125	0.638260806182	0.243374385565	0.883589721176	0.0101692060907	0.0	1.0	0.297659768245	0.815583981547	0.0038463210013	0.530141584571
0.20879714860082232	0.0135125662861	0.771847874316	0.992830401577	0.640359337024	0.669479863775	0.0	1.0	0.832893879279	0.0794674567988	0.385988973671	0.746310341401
0.10048376977846685	0.360361168305	0.735980309589	0.900285803455	0.719664283682	0.295650640482	0.0	1.0	0.136699781268	0.98437517822	0.474549851856	0.0497936767956
184|    }	0.210078858289	0.810774947186	0.859660655269	0.65792159233	0.164613862198	0.0	1.0	0.0834832132281	0.338063431712	0.265191451536	0.481596286409
0.21598019937098456	0.30000874253	0.586877311161	0.553409111688	0.479799484168	0.892259164018	0.0	1.0	0.203872479009	0.920765317511	0.0108339453376	0.970410877404
0.29068266332597914	0.567428888097	0.929776990154	0.380671352635	0.911777251804	0.647562650866	0.0	1.0	0.0665283949893	0.343894513482	0.308361372788	0.94136087601
0.05991469486251666	0.257245300455	0.37754971685	0.816770461473	0.308772237427	0.329582947276	0.0	1.0	0.554739071729	0.906571477691	0.816694973137	0.289935248114
0.27445182065595963	0.221593488066	0.843065548913	0.312563985759	0.430986756668	0.505133106579	0.0	1.0	0.745952983218	0.147217013607	0.742984514471	0.311489787076
184|    }	0.0446088932455	0.835177844273	0.127930055275	0.0138328237736	0.794060165014	0.0	1.0	0.440836425249	0.337511136554	0.593914012281	0.00276471080158
0.2014415505964372	0.521266851291	0.76597629774	0.184202336788	0.225134444852	0.969550308044	0.0	1.0	0.336977441574	0.750749809156	0.208879408007	0.0872092986658
0.41971088309389715	0.338554748065	0.919729982125	0.801222942272	0.700314132491	0.513734982107	0.0	1.0	0.830470351668	0.499777245836	0.305673493754	0.946622672772
0.12282114299784452	0.0434600533878	0.695066233236	0.544818603612	0.258569107894	0.454255559494	0.0	1.0	0.897249854891	0.676186188382	0.931774332082	0.969924551823
0.5137628431479814	0.020814922457	0.945363356894	0.891307137295	0.708978470005	0.564322199431	0.0	1.0	0.991711178194	0.187740696629	0.76826247654	0.133462571456
0.004174647759670469	0.253547966466	0.463303603851	0.0581347751891	0.28715926922	0.788648150305	0.0	1.0	0.435023399915	0.244573022659	0.986276619919	0.365789298527
0.2458291241272207	0.363862719978	0.836958401278	0.972076647165	0.23979160804	0.905923521184	0.0	1.0	0.950286426017	0.869017358683	0.649776734813	0.745941888389
0.2021419694140144	0.353305942059	0.943832262317	0.613904151951	0.933481050195	0.292097784965	0.0	1.0	0.846611926699	0.747159214405	0.915654699786	0.454826392099
-0.05618302634571992	0.3674477004	0.409491505577	0.466473344846	0.715064448593	0.317850191481	0.0	1.0	0.714094440298	0.563902453048	0.323227201459	0.107250172485
0.21808663762783675	0.211270814728	0.636580232321	0.947185993707	0.740881953084	0.989796225412	0.0	1.0	0.219763098751	0.267497793162	0.493487984214	0.382173697123
-0.015967846592815582	0.861332078958	0.877190169467	0.160722631552	0.0242208534379	0.970827937074	0.0	1.0	0.274666567051	0.244358625999	0.176162409156	0.511250321843
0.03902892660263324	0.162744648002	0.461792207212	0.387923385659	0.0744616206328	0.28688303025	0.0	1.0	0.943235120328	0.819459064485	0.214371933022	0.395357202857
0.5034501778518785	0.326372726026	0.834935422548	0.239880098576	0.704662294483	0.855708519668	0.0	1.0	0.555472306648	0.231144028634	0.475301119386	0.689994692243
0.3232554602082278	0.348943748479	0.848686392389	0.749978759285	0.199340948202	0.451357344449	0.0	1.0	0.648121811981	0.233714903909	0.0669205066517	0.801631282562
0.0611945930634441	0.259492167057	0.39011681852	0.506125225499	0.390379446072	0.717208868349	0.0	1.0	0.768655998012	0.828443486149	0.116607123254	0.95450097145
0.2512573655071981	0.628459963483	0.821095014622	0.352244014362	0.984532507661	0.914845475465	0.0	1.0	0.203272556277	0.872768126724	0.245614048297	0.74508627357
0.017706764664700003	0.502216962511	0.51930966101	0.166607061274	0.838206821141	0.397421870825	0.0	1.0	0.0923650777193	0.266792164453	0.671120408747	0.886005420658
0.23208842901135385	0.156946215908	0.822322431396	0.549615681932	0.229035288549	0.19675784168	0.0	1.0	0.695303252379	0.324403481932	0.0620773313926	0.0292797232495
0.16786605116564124	0.62076656988	0.787652409459	0.316108968825	0.747800122714	0.839548686518	0.0	1.0	0.103825678644	0.825689664056	0.0970146443004	0.19145012246
0.008375926832907332	0.364179399906	0.671656947765	0.579647166268	0.174191582867	0.597960459568	0.0	1.0	0.378519440762	0.995315175584	0.549110773169	0.81911185706
0.310932802983393	0.46577944014	0.939706864478	0.61395781284	0.847655100438	0.0797531703896	0.0	1.0	0.113108136197	0.0701744406438	0.963833593161	0.192002487046
0.021288123749661936	0.591945567997	0.932113308458	0.821664283006	0.217299395371	0.140173177303	0.0	1.0	0.257878478717	0.190834948557	0.568431212554	0.55971265309
-0.0416186290291054	0.199739704097	0.395659237041	0.182868022453	0.241032265051	0.0574089011798	0.0	1.0	0.87281754553	0.916205786774	0.750747066977	0.622029885275
0.06931984239298272	0.333823730987	0.415621766921	0.255401755592	0.0659236824307	0.728581534518	0.0	1.0	0.843375654735	0.777041720221	0.873050387314	0.793872629993
0.2549051406677423	0.0949480211589	0.661836352188	0.724773013479	0.663173690366	0.29880132903	0.0	1.0	0.671529551502	0.121659162288	0.89114012412	0.825267685181
-0.03673958783793041	0.220401800716	0.369844326249	0.987952827798	0.200762842458	0.184871688466	0.0	1.0	0.412472961039	0.477207968914	0.227144256625	0.405787992107
0.11426266096807391	0.0374580503668	0.587015863889	0.53489998514	0.50253810656	0.499818091666	0.0	1.0	0.531720926503	0.809920372844	0.0773102633353	0.498074649737
-0.06456258818347782	0.0177145318628	0.33862136795	0.239461008559	0.211391971308	0.171721507501	0.0	1.0	0.264471352116	0.960662615307	0.347217454574	0.247331628817
184|    }	0.554988816159	0.905879567226	0.796540312969	0.993753121396	0.107650205124	0.0	1.0	0.744671253164	0.275185596137	0.00301069212411	0.416128544244
0.2281946392906975	0.795835625529	0.840743224923	0.834678587583	0.929024433195	0.917559021068	0.0	1.0	0.705411966109	0.362368088728	0.235066264177	0.641956994102
0.23162461249370792	0.209855825393	0.78245671783	0.269024333589	0.0490366624435	0.880404241259	0.0	1.0	0.107812514854	0.428109859044	0.824066009398	0.591096963548
0.0919678848798573	0.293569031202	0.914670048432	0.427731857138	0.400792075066	0.0884182238668	0.0	1.0	0.197623806125	0.376431486724	0.405726698918	0.281012072784
0.2977298698502687	0.0524902893275	0.856180618007	0.17350616812	0.120342520253	0.208541703536	0.0	1.0	0.946936685534	0.544238877632	0.721676643279	0.329714753691
-0.10355281135180527	0.804083204972	0.908594697723	0.658798000004	0.38321187916	0.42102317511	0.0	1.0	0.124059962355	0.911919779836	0.88318861289	0.616883851701
184|    }	0.437409987496	0.788855636978	0.920987517851	0.538103249871	0.683026145899	0.0	1.0	0.0118900843326	0.684441256808	0.186845523806	0.772755996075
0.04384729488529382	0.126877150625	0.782790084741	0.2385823948	0.355450557142	0.157015211992	0.0	1.0	0.783430908725	0.767928384642	0.781118641197	0.397276604683
0.2586519646489237	0.256678532974	0.98568995277	0.231732930474	0.954752613391	0.321650450356	0.0	1.0	0.0626692985435	0.828736465519	0.652659982426	0.85567715083
0.011503960295384696	0.186205516326	0.584932479759	0.258828626962	0.380356933901	0.0535098701725	0.0	1.0	0.902364541111	0.252932205992	0.495520183427	0.090990213158
0.031160409338829798	0.469316760592	0.623495822438	0.906222585267	0.140473529724	0.315212848234	0.0	1.0	0.222945533753	0.169698219612	0.973952323549	0.382223220825
0.20542996076173003	0.0271841342347	0.891544855335	0.718439111513	0.63833956312	0.165202886891	0.0	1.0	0.648331933408	0.600330078827	0.426736168526	0.14323870897
0.007098574527101276	0.332338097071	0.606844148727	0.890820801151	0.0873556477074	0.234527548315	0.0	1.0	0.316510577079	0.280152719319	0.0522588403962	0.0591203677793
0.007776958814144752	0.394203944842	0.515566472842	0.389151628545	0.28312067313	0.643945870216	0.0	1.0	0.83390895667	0.476080561621	0.728962298982	0.166615276752
148|       return world;	0.00903166341709	0.566471837213	0.490594215066	0.324353658602	0.212423902274	0.0	1.0	9.71592745298e-05	0.807822029846	0.451738468217	0.15968634385
161|       return world;	0.574829774413	0.806341250107	0.130401528933	0.636980920477	0.771988262445	0.0	1.0	0.0038872606249	0.149544243428	0.473026361252	0.0627022363484
-0.029850620573705466	0.195307036551	0.320954231174	0.976737908141	0.594043103346	0.539516085562	0.0	1.0	0.533636121876	0.224693860521	0.109626180485	0.91098347659
-0.028195683729533183	0.314989772494	0.440519779638	0.599738003523	0.751914546847	0.587715969795	0.0	1.0	0.889744955259	0.401256940073	0.11030943516	0.379342305859
0.020442623753036182	0.0215945120772	0.226143489661	0.0843967797681	0.217511730384	0.361971069484	0.0	1.0	0.509173545317	0.450244331291	0.0484629103655	0.264133943504
-0.009204534766044548	0.426574035896	0.529140793388	0.775025487145	0.325649410285	0.587114388759	0.0	1.0	0.579015459137	0.766309072441	0.297269279375	0.33286059282
0.030062514699455423	0.562612869883	0.713069488372	0.810501827829	0.816094195426	0.392936071527	0.0	1.0	0.322268656057	0.702186336511	0.577090381029	0.732560086826
-0.007188071700863663	0.580090432118	0.657065527936	0.159373029879	0.394004660555	0.314768488194	0.0	1.0	0.539633690519	0.445467590091	0.83300237753	0.217712516588
0.026240343617967676	0.188673498123	0.746905261843	0.0739910019894	0.397076454619	0.552680366243	0.0	1.0	0.637773472976	0.959544112601	0.25489968017	0.827218211524
0.5045616471890925	0.0764896671385	0.97222719167	0.807621222242	0.803471906489	0.734022295346	0.0	1.0	0.833238867719	0.771693475026	0.652775845635	0.385151763392
0.04792461263011516	0.632797714689	0.774904135889	0.54347980889	0.548609566432	0.563025573018	0.0	1.0	0.600260169792	0.520323058489	0.95330254872	0.155679115588
0.22551546763363794	0.443269249322	0.841262819518	0.97239957324	0.743545147506	0.652269087063	0.0	1.0	0.70482434594	0.699959907011	0.818594378085	0.732484707426
0.20488333672132608	0.0698101344946	0.764431830151	0.544451581393	0.276732209109	0.822133557105	0.0	1.0	0.595763171122	0.13270859732	0.0223469764436	0.326480674227
0.04471040435911089	0.947649663876	0.9726030818	0.124195966301	0.476739037447	0.961507256078	0.0	1.0	0.168529238297	0.1687953786	0.280313598838	0.689296356687
0.4019886038443007	0.380263699425	0.968870098793	0.282884364106	0.439918916263	0.672866281849	0.0	1.0	0.27817193273	0.60320979283	0.235612762873	0.096331756071
0.48711216524153644	0.219442702427	0.945299029971	0.107493777211	0.778643340341	0.767737211087	0.0	1.0	0.594341305269	0.680278396277	0.0506077503185	0.949853484159
0.3417475239043255	0.673527416697	0.837480554087	0.438498573084	0.934488083336	0.465018893034	0.0	1.0	0.942293052904	0.640684310273	0.0772616397542	0.387770481132
184|    }	0.046374251191	0.563603607383	0.946725864227	0.725576845604	0.100761903699	0.0	1.0	0.80339541743	0.0403974597038	0.691387963593	0.648491031962
184|    }	0.442414628055	0.533229851962	0.947556340016	0.0607298474196	0.131214616814	0.0	1.0	0.134355097382	0.0430283956974	0.129159615914	0.722251710385
-0.1497634410792849	0.00690399776365	0.874692601599	0.295326169926	0.616929324296	0.116287402591	0.0	1.0	0.122001181735	0.601534546178	0.944983884801	0.0368171312393
0.016587677977082826	0.122659000391	0.379451164608	0.751136712948	0.655448929221	0.481622599019	0.0	1.0	0.313835317708	0.483534411136	0.324202790342	0.685840580157
0.08279811538364612	0.433182164745	0.636665898165	0.89438037289	0.906116583838	0.284354239846	0.0	1.0	0.328690217637	0.201596963586	0.698548426764	0.988698163595
0.16527141755732044	0.481921331884	0.64917355204	0.219616572205	0.514152721426	0.809393418041	0.0	1.0	0.376129904601	0.589415085571	0.651724338519	0.569580140078
0.08349950944031281	0.201040445199	0.912583449415	0.867228702872	0.934319901111	0.289585918569	0.0	1.0	0.229873577098	0.959533024697	0.26543131797	0.731319266426
0.09393244163983838	0.425683971039	0.851812881177	0.224109139476	0.675534932877	0.725342468386	0.0	1.0	0.128516393641	0.172575793571	0.970805591102	0.639666966961
0.1869598205134837	0.0253544174256	0.463632545396	0.424219105925	0.0834629063014	0.811210229562	0.0	1.0	0.63625160317	0.708457326173	0.109565527681	0.697027878058
0.29349046441591975	0.171180263364	0.758984547463	0.447782610078	0.85453719093	0.871274224497	0.0	1.0	0.80459223701	0.654769495955	0.190620161953	0.955746998992
184|    }	0.0867277395496	0.17983221212	0.711896369195	0.302690299734	0.547995117948	0.0	1.0	0.0533261806507	0.254713040516	0.626528428995	0.0581365329375
0.10439592736583081	0.11356598844	0.522355299951	0.649476385249	0.138329596465	0.781584317784	0.0	1.0	0.633142741004	0.706207256437	0.511024785912	0.911311801759
0.08313065039245993	0.062360034986	0.937927940742	0.394863681008	0.944154265405	0.0657998222906	0.0	1.0	0.640149024741	0.405906432816	0.22158848405	0.227682535803
0.01731222359655249	0.190075832681	0.734293518882	0.950832121122	0.7667408462	0.755780407665	0.0	1.0	0.653245314055	0.929358977354	0.69966188491	0.974147792749
0.1708334099058173	0.499342108703	0.770509090911	0.5413095097	0.899046169979	0.883361698285	0.0	1.0	0.73083302529	0.491189871809	0.869954796522	0.393530220145
0.00891053589558699	0.0158638713339	0.279950915052	0.81694088065	0.165391800675	0.235648408834	0.0	1.0	0.734650722351	0.271336226389	0.675272865434	0.698790138623
0.24045209356319264	0.469172434545	0.89486159196	0.7113506261	0.984484025202	0.353843560076	0.0	1.0	0.231103751549	0.2492702044	0.613391498516	0.442694018956
184|    }	0.00789838935387	0.335666253109	0.192898340823	0.352789344709	0.396296563878	0.0	1.0	0.873980456004	0.00632273965698	0.421805147442	0.096015322829
0.1348751783249984	0.270945304759	0.644427113121	0.644373566404	0.851598615495	0.46054276115	0.0	1.0	0.423658671973	0.203586325356	0.0483007920112	0.507887609886
0.03694989187401776	0.324766115049	0.905105449462	0.464550611094	0.535814217456	0.0574435773399	0.0	1.0	0.446382364666	0.752173556544	0.662467765156	0.351147589974
0.15721990185508206	0.30104493453	0.396250818626	0.339244553543	0.461267349385	0.606740892445	0.0	1.0	0.0931793102364	0.849970907022	0.967764470582	0.813900117808
184|    }	0.355645707061	0.756453890155	0.20739935515	0.886199290205	0.847902051223	0.0	1.0	0.616306827062	0.331643726484	0.00463455483273	0.255850937378
0.10469018486676496	0.0819645930019	0.957208742663	0.778211169237	0.352986876272	0.0359500780952	0.0	1.0	0.783349480173	0.455579852525	0.669279723371	0.820149546115
0.004726188472032877	0.193149195875	0.761533511571	0.588556653718	0.963836876479	0.0217076322847	0.0	1.0	0.535201991659	0.872337258218	0.764924027177	0.0828565059968
0.030401508700958146	0.548496095396	0.877195044298	0.486420904479	0.613456179022	0.457480009759	0.0	1.0	0.195706442324	0.147354933252	0.484186221844	0.875289961585
0.015292722990593255	0.410074111597	0.48797117794	0.326757476203	0.655875229691	0.174350421023	0.0	1.0	0.643469017505	0.371788685879	0.316664792517	0.653701827606
184|    }	0.30542420209	0.999382338506	0.987279737602	0.963610626218	0.918177124691	0.0	1.0	0.8073517928	0.0338636385428	0.507441646562	0.716740870639
0.3627261082288711	0.42137845031	0.83663545303	0.301404013145	0.98695070574	0.874463639104	0.0	1.0	0.870309920761	0.704144579661	0.185187696383	0.0452608704941
-0.0017131387908053686	0.0366349609183	0.379204286788	0.882368081327	0.915135674987	0.125555063803	0.0	1.0	0.614473826526	0.491606832218	0.750479813349	0.755058112326
0.09560588007831206	0.808318820109	0.896160282772	0.00230042860658	0.458460744328	0.333329963664	0.0	1.0	0.807942911812	0.74314487669	0.729484108323	0.458586725597
0.45179755246111464	0.528870547727	0.974035734497	0.443454560556	0.422097159337	0.762323738969	0.0	1.0	0.374957096372	0.149851154769	0.900708844037	0.917181607142
0.1041360884493171	0.101660448264	0.273640120187	0.26366909853	0.155638122769	0.823274016615	0.0	1.0	0.0730722485341	0.621772569882	0.737482523761	0.698307344514
0.12222118152924999	0.470676906083	0.70008773528	0.908515013011	0.478977229289	0.703635932479	0.0	1.0	0.522070689871	0.545349873451	0.318175137776	0.388961894853
0.04323361055382047	0.229606245822	0.506572210394	0.926793558307	0.439415797078	0.297039413074	0.0	1.0	0.815031831686	0.262705373309	0.989644125519	0.527714959651
0.32239781594711325	0.334881023137	0.889911222118	0.767378109517	0.0852960080522	0.496590917734	0.0	1.0	0.401456078985	0.616219369361	0.909428494339	0.545071884755
-0.12114074833177169	0.215561259806	0.296358837144	0.52980619995	0.511338960761	0.730596755805	0.0	1.0	0.788718427649	0.246522814242	0.91374134864	0.66208499323
-0.028938496253215318	0.678428418611	0.800753092522	0.369988688857	0.474849344022	0.540108109292	0.0	1.0	0.175228643266	0.919468339908	0.314904803503	0.146748783846
0.028734776831128572	0.583667107655	0.740152105426	0.4796385423	0.942634190229	0.964883691017	0.0	1.0	0.586818354749	0.387761987316	0.715414712886	0.989671209369
184|    }	0.538153784525	0.870143594563	0.322807781685	0.934051126787	0.980613066968	0.0	1.0	0.0610889730193	0.0835209946049	0.825352009798	0.726746273668
0.1478022907938874	0.0324622868265	0.471191452143	0.665029198214	0.767069935392	0.173256461819	0.0	1.0	0.218976326046	0.235827190124	0.605162099358	0.503400392338
0.30385476085986385	0.420831651952	0.941965178313	0.0877870830328	0.110634544402	0.136695913249	0.0	1.0	0.764669018508	0.383935424414	0.773552169375	0.932376574964
0.10409805078073275	0.726360133353	0.787749614832	0.446543529145	0.430884604804	0.457088091673	0.0	1.0	0.793420693318	0.630019275431	0.41788559517	0.555357886574
184|    }	0.113088858477	0.221778708072	0.524103486508	0.805202479311	0.504470845662	0.0	1.0	0.0384187441439	0.0739604460253	0.647200499231	0.629827905752
0.03148997717430402	0.364332612555	0.737990353097	0.729233125956	0.487331572386	0.0444551396515	0.0	1.0	0.963737352754	0.921124517393	0.0736838997827	0.6794929223
0.01064433928727393	0.181334613551	0.184946782692	0.852833088298	0.832504886058	0.0880009281815	0.0	1.0	0.689312954961	0.292121372024	0.530718501303	0.974117577191
0.255473005025435	0.412078187202	0.533343802871	0.637429977156	0.368069629707	0.935371101608	0.0	1.0	0.0919783614946	0.463602556063	0.596631693387	0.121167398366
184|    }	0.0120417815233	0.737795840209	0.338579337403	0.902656722607	0.355333637834	0.0	1.0	0.0105634242266	0.0598830822433	0.786511460892	0.0463147148499
0.09521029752833798	0.199908253738	0.56871083025	0.456657603119	0.177397381349	0.728018694691	0.0	1.0	0.148717296112	0.65004605297	0.639580521832	0.738956871054
0.23635311158110306	0.348300750183	0.649183309314	0.327417421042	0.995949780337	0.669133505233	0.0	1.0	0.965557821899	0.514839772066	0.564957013291	0.219151628313
0.02522417861210524	0.042819939464	0.266146868611	0.815078305353	0.884189982795	0.383881199941	0.0	1.0	0.326994709004	0.819487294519	0.493208026039	0.0750389557865
0.20517117848117683	0.432674865449	0.73252578429	0.219505001387	0.786724435166	0.739212657559	0.0	1.0	0.728769120036	0.806355563416	0.543422320158	0.833589302726
-0.05399920209091125	0.372814962749	0.45904470539	0.191651041312	0.963907268994	0.173852022749	0.0	1.0	0.951395885368	0.878149683615	0.382945743533	0.928217538674
0.060872394541289454	0.0585924098649	0.231163203099	0.480621074769	0.205854010528	0.515904522287	0.0	1.0	0.135268058582	0.561212932017	0.792535506927	0.515294486949
0.2793782803333119	0.30870930126	0.704640739437	0.85336156604	0.276674681863	0.717443221483	0.0	1.0	0.0477996509621	0.534105309725	0.286938667772	0.615283362755
-0.16936122036722479	0.847738640948	0.875682402685	0.500136991882	0.880347193752	0.400505505704	0.0	1.0	0.0973213329703	0.248032854567	0.741528684746	0.109148513457
