EntropyGain	kappa1	kappa2	kappa3	kappa4	loss_2	loss_1	alpha	C1	C2	C3	C4
0.04802594715754327	0.393412970537	0.751352523689	0.794079519646	0.433682849925	0.103440279588	0.0	1.0	0.43526640103	0.49302533372	0.255969624369	0.198123140811
0.26833264812805124	0.291847142619	0.909628733184	0.774035666277	0.324311875509	0.447455202735	0.0	1.0	0.240074026274	0.56869190028	0.454438902951	0.618328260211
0.32318719173500643	0.0723652289094	0.759967611706	0.845615346706	0.0193464151838	0.658545062278	0.0	1.0	0.807713051521	0.474791644603	0.875343174964	0.401405594341
0.44776474155227486	0.0402378682678	0.899580131092	0.753872891448	0.554198859005	0.619522302417	0.0	1.0	0.746732158359	0.492585883535	0.908734219916	0.358893824987
0.01828324395455949	0.428773781431	0.450373821918	0.067907090274	0.456684350388	0.0800071773484	0.0	1.0	0.443985365953	0.878979487353	0.779525235469	0.329078197564
-0.004879158051817489	0.140483947996	0.158180353419	0.0720976567853	0.478962566706	0.148282707863	0.0	1.0	0.0690050536443	0.461660714165	0.393652205167	0.275257277089
184|    }	0.150614149109	0.771509568497	0.257884700833	0.903299959703	0.588665026472	0.0	1.0	0.00343387810623	0.320092227183	0.927692742481	0.0180240490739
-0.06678159236301395	0.200566425076	0.202937107377	0.775962590287	0.184305357235	0.311328896032	0.0	1.0	0.976840016772	0.426898903798	0.225405238304	0.0143125755074
0.3401504829917714	0.245307706889	0.496618312693	0.264073883874	0.526076576893	0.93887672064	0.0	1.0	0.133001756884	0.772052791108	0.658080717426	0.736047370752
0.025088481327378842	0.0980356702664	0.197626415084	0.546575380166	0.345429303639	0.634904152262	0.0	1.0	0.618876664857	0.728118028786	0.844579376788	0.130730266543
0.417702575305139	0.0826872532489	0.970332718905	0.52741288876	0.475914678087	0.317228848498	0.0	1.0	0.556637975977	0.107891547905	0.698376730273	0.94002274659
0.19559557308649445	0.503585124217	0.715941513549	0.574751382741	0.245153770858	0.486607064829	0.0	1.0	0.131360231204	0.209544237946	0.828697562947	0.272512396681
184|    }	0.61024082552	0.623483699095	0.928453738766	0.92404713671	0.473253236583	0.0	1.0	0.493059044883	0.0411420178655	0.537135516756	0.375146602101
0.015649087874889056	0.703706958276	0.95337601558	0.0960271181486	0.0180031233598	0.768400195185	0.0	1.0	0.184989391227	0.803039638962	0.292117615648	0.376195465952
184|    }	0.169712236586	0.95143586441	0.147272029375	0.0229601264981	0.375817684604	0.0	1.0	0.0329223101739	0.877456647388	0.00398630941098	0.0914525895964
0.37664181939390573	0.495850543638	0.965655823902	0.859826519339	0.487104174699	0.356580721051	0.0	1.0	0.574628584881	0.447849837877	0.864243121369	0.207139173337
-0.024484510062369846	0.0981918047048	0.389532041656	0.613086201998	0.157057482195	0.051884344069	0.0	1.0	0.716285330255	0.771476911936	0.110830040072	0.11965711494
-0.03824724837856586	0.124255711372	0.275658498978	0.297139006296	0.962319590564	0.649314586979	0.0	1.0	0.772795119004	0.821996516164	0.291842093103	0.625044298515
-0.05791389721939977	0.032435097199	0.135379736298	0.223521303776	0.769775652426	0.547815270532	0.0	1.0	0.300635632257	0.296761943979	0.411797473707	0.547266667624
0.10901549777049513	0.185583318233	0.59399716512	0.612608822943	0.754247723414	0.98152114988	0.0	1.0	0.691998676869	0.44603199267	0.177120086334	0.998044546485
0.22794277182406675	0.0868541389222	0.936114111482	0.387522393611	0.814886858454	0.909220667488	0.0	1.0	0.561820856803	0.910935061468	0.528671505505	0.911740692299
-0.22207907967939844	0.608119018663	0.760540017187	0.0586919685813	0.512577044024	0.906065637231	0.0	1.0	0.594200680442	0.992270309268	0.318073108019	0.291075543572
0.1319972019154737	0.340291447501	0.772330172456	0.781614621955	0.0674027682878	0.182052871617	0.0	1.0	0.841823824933	0.343186710452	0.978785478999	0.599479250136
0.11350285286820327	0.268825603298	0.736974746653	0.230650369179	0.449336031014	0.397827145017	0.0	1.0	0.194017690675	0.525564476988	0.846419338941	0.96433253436
0.1652730067489927	0.357935512056	0.879183413045	0.412990377623	0.911014183454	0.237201925407	0.0	1.0	0.199676628859	0.355483483231	0.767330359756	0.376048675986
0.03587690458463044	0.521767153643	0.975894632442	0.66054218887	0.729927920488	0.0838847959345	0.0	1.0	0.546816729041	0.823303089061	0.563612511251	0.326514330137
184|    }	0.123734164984	0.693071930177	0.927782639309	0.0214860065399	0.755142517028	0.0	1.0	0.0540697812005	0.617876307356	0.194947374507	0.211920703403
184|    }	0.00525979228247	0.550393143303	0.438161214851	0.888851730155	0.216307457725	0.0	1.0	0.451205299966	0.00489724585969	0.156234530289	0.0288156220345
184|    }	0.491368104937	0.831551664994	0.372775643028	0.588119515231	0.306005924841	0.0	1.0	0.0327338588668	0.15108087585	0.177037463282	0.463718253069
0.1948384190491821	0.0601737753004	0.843133762937	0.100860455896	0.648536617179	0.700030388313	0.0	1.0	0.187737603876	0.849163308249	0.0727879904496	0.15958308965
0.073767806710332	0.0612917632419	0.202232351312	0.657816750046	0.867801375118	0.890204153932	0.0	1.0	0.516596433453	0.758000293362	0.876477680479	0.950472172976
-0.03587185989490127	0.196211864335	0.370453776859	0.564763921782	0.919879088355	0.493500018397	0.0	1.0	0.69046582841	0.976812199821	0.353865041792	0.500737237416
184|    }	0.043483020503	0.6662666504	0.221902339847	0.883821422735	0.733094592008	0.0	1.0	0.590920082324	0.127670140605	0.0127418351336	0.735655217296
0.29928822610734473	0.433338601452	0.953722946293	0.222261552023	0.116677638407	0.0275292174425	0.0	1.0	0.70348068428	0.064695933159	0.708287048335	0.945129627583
-0.17064193696025798	0.655962127885	0.872561385517	0.280316560814	0.397338883855	0.608341777246	0.0	1.0	0.588118647233	0.982251835299	0.0604411554445	0.929549517255
0.11499972197935182	0.448018153167	0.750802354596	0.47274520636	0.579400205757	0.760199965127	0.0	1.0	0.486296948941	0.793207675392	0.722261638547	0.0149263571066
-0.028064015853660695	0.174243062601	0.200993563257	0.163450414775	0.0849978783557	0.781601712741	0.0	1.0	0.814785172905	0.655769045021	0.130398181982	0.463394725075
-0.05531746626859313	0.40598452226	0.418242828428	0.266160792272	0.0424377781267	0.874275871701	0.0	1.0	0.309123565972	0.097149185091	0.863694023312	0.822350200523
0.1547175907890106	0.463118778307	0.950748252322	0.894307064699	0.222928462706	0.6672603345	0.0	1.0	0.0739550689914	0.776185490055	0.967889610091	0.186556397812
0.024304116077308535	0.798086749881	0.831818879803	0.639287595468	0.281739950575	0.566847511037	0.0	1.0	0.359973813926	0.30885732249	0.717438583028	0.639061862801
0.1446441324173533	0.180071894424	0.466776527267	0.380626607376	0.777215773365	0.900637299993	0.0	1.0	0.306873624796	0.856770990824	0.354535923613	0.0295918937752
0.06021665444825397	0.0432134751573	0.267616401933	0.401928858855	0.0302831896659	0.626108198066	0.0	1.0	0.732938928294	0.836992356656	0.690274262268	0.539275369375
0.3714335813344032	0.566434489129	0.933585663189	0.538560222105	0.161546873074	0.294908713882	0.0	1.0	0.796229845835	0.145283957156	0.0492865846126	0.573289435783
0.09631467063085497	0.207154587995	0.631910377217	0.191339760878	0.564238978644	0.377885955321	0.0	1.0	0.949762430356	0.14105512523	0.377857471785	0.543280030122
0.1198454395200832	0.484994822688	0.926610377734	0.219221941595	0.746062195459	0.456447663788	0.0	1.0	0.297727098528	0.668271775105	0.5728690588	0.615884252424
-0.02521697329469741	0.560901186928	0.660623796417	0.45447554085	0.648657554974	0.431214222809	0.0	1.0	0.10248353275	0.928530744709	0.170452311668	0.235487594341
0.13186795843538146	0.0739702197414	0.558613827462	0.0099755772095	0.944339488992	0.666670603939	0.0	1.0	0.631176136067	0.513265660738	0.701518604725	0.0267614798375
184|    }	0.732207878102	0.855196892892	0.260327264528	0.41205113211	0.546986213478	0.0	1.0	0.0186343008634	0.417156877114	0.773173063081	0.55696301445
0.20989169731843293	0.395513383521	0.884035609101	0.139414266995	0.213257255241	0.945955387645	0.0	1.0	0.535893389216	0.834784025618	0.0186716878268	0.687951765015
-0.022686636165962115	0.128437628514	0.19206487746	0.110723580795	0.957091161777	0.738819410851	0.0	1.0	0.630131735165	0.796563236128	0.301033296201	0.760322920574
0.044642195287372566	0.197425435448	0.229265880999	0.652755290367	0.32743665983	0.540677298662	0.0	1.0	0.915855492008	0.889962305451	0.653177855406	0.373751543403
-0.21414173199791775	0.214622797774	0.454063609045	0.798417730317	0.189944522236	0.880565728197	0.0	1.0	0.818611900331	0.0748195694175	0.265146913242	0.0871475821229
-0.026764445690992344	0.559820807693	0.62791762046	0.587267668412	0.878088254383	0.164641106398	0.0	1.0	0.340042404911	0.45025735384	0.633821714538	0.579491387703
184|    }	0.435406324179	0.573088618141	0.851085520869	0.122485826654	0.866848345177	0.0	1.0	0.87823882475	0.0488051169535	0.955158536942	0.702213806067
0.055120967698016665	0.0723981108977	0.446243244697	0.244457032559	0.445556137818	0.156931726105	0.0	1.0	0.762437719005	0.251300382611	0.531844614602	0.733836685783
0.1572277138008097	0.523801138204	0.733568065689	0.0207074747517	0.605413434181	0.720896317376	0.0	1.0	0.17182676428	0.87890301574	0.950503867696	0.840498746962
184|    }	0.486997732503	0.537240770671	0.392398546952	0.776641109882	0.352707034498	0.0	1.0	0.2365931557	0.277562195431	0.134355510601	0.000121280845222
0.47282191334601986	0.551488791905	0.982819308899	0.661182280548	0.78623250865	0.773740302547	0.0	1.0	0.425626460081	0.439244431573	0.801282180978	0.226706525247
0.4024115707645656	0.237829078225	0.934312223252	0.0108847161224	0.00930331537033	0.582003156527	0.0	1.0	0.449106735001	0.217369048306	0.0308919546458	0.0483358412689
0.08323075441951511	0.368953676025	0.624534648693	0.141572134111	0.318649214977	0.537028963883	0.0	1.0	0.967172231521	0.050933495682	0.332989121133	0.992348402667
184|    }	0.422009455756	0.927562433964	0.330573455181	0.778722759295	0.776751264158	0.0	1.0	0.346156102644	0.0131126412099	0.789171708926	0.345570707855
0.016618576127743534	0.129778369321	0.893390649418	0.583191736524	0.333237383156	0.00369516011077	0.0	1.0	0.51801673497	0.41609279189	0.774814704935	0.820639351725
-0.061979061719124595	0.373296791792	0.455740540339	0.670753462335	0.140580760105	0.997216186703	0.0	1.0	0.568322871086	0.994370187654	0.39715219894	0.881212946784
0.126251454804702	0.0693729282151	0.635781774033	0.434194404334	0.741506466489	0.112603730028	0.0	1.0	0.816897701043	0.519820616701	0.802951857345	0.14369526383
0.008318996005814983	0.320790039162	0.33260062355	0.023011404927	0.653825104233	0.267061905036	0.0	1.0	0.245413331242	0.278985121521	0.442513727544	0.239784689119
0.3608381936914551	0.278839781148	0.927978585683	0.627877750449	0.144906990184	0.668060032021	0.0	1.0	0.342984090613	0.627512403464	0.757749036927	0.0245055243558
184|    }	0.283359358634	0.593982756232	0.17810203382	0.204019339346	0.188977529331	0.0	1.0	0.0189324223876	0.905302895029	0.330943111448	0.597085645717
0.12159916460887288	0.804407184178	0.962983466061	0.693381889742	0.919087053188	0.394103041546	0.0	1.0	0.658533958607	0.640314680342	0.0869829411448	0.627515019138
-0.01826350487097894	0.710198579079	0.793712571998	0.189026934512	0.134229566221	0.59989203185	0.0	1.0	0.409504599244	0.64969102708	0.861374731979	0.92074814764
0.2894552318608027	0.489939127106	0.847303175373	0.2294296199	0.634667413229	0.849583647298	0.0	1.0	0.808499208316	0.0989230706575	0.317950827045	0.541459433346
-0.0479420529218233	0.335166861431	0.482957526017	0.807260589007	0.96314758928	0.942084573188	0.0	1.0	0.609886374202	0.297880714326	0.671572047014	0.633511247823
0.1768480862552837	0.0490771155317	0.758539565403	0.92657407618	0.188282005483	0.7134505664	0.0	1.0	0.44870453272	0.380448446816	0.0453747932697	0.739373158639
184|    }	0.0600740101191	0.855396456203	0.0888872699631	0.113672844038	0.831097341867	0.0	1.0	0.0864611451967	0.342922979288	0.369501256251	0.283647951114
0.22773695782510306	0.622859033576	0.871590737352	0.993980083592	0.854375479551	0.91620181829	0.0	1.0	0.487492200423	0.391206831957	0.705071738961	0.586835572134
0.022478140979019345	0.0350225879777	0.15750843346	0.191404048433	0.200551439152	0.545024420263	0.0	1.0	0.488832821179	0.581487075327	0.465713602142	0.223003723027
-0.013055618617022091	0.0704676834061	0.683092039755	0.868687409741	0.749731704786	0.035060363579	0.0	1.0	0.183672283278	0.139735853874	0.353701374947	0.396206440373
184|    }	0.0396087756667	0.589064670255	0.803718156988	0.310808185357	0.197250703945	0.0	1.0	0.0358696052782	0.971701346743	0.0423056293264	0.499343173404
184|    }	0.505098145568	0.609468999948	0.316876304026	0.321628155711	0.329427495876	0.0	1.0	0.0435686163094	0.494829534307	0.388812607494	0.648535805746
184|    }	0.360001004106	0.975036359727	0.729920779538	0.892625559154	0.711085393128	0.0	1.0	0.354146360583	0.0119278208265	0.444855609678	0.141412465658
0.20154238351570697	0.372346726013	0.905303291936	0.429027653766	0.0322414382834	0.861773190556	0.0	1.0	0.28160798873	0.802673624519	0.449291139984	0.121547575433
0.011959762796682871	0.239540747765	0.847150951906	0.226336303768	0.308097438483	0.0481173463467	0.0	1.0	0.424340674648	0.723233341527	0.202723310301	0.773149782314
0.035920413569450416	0.221208473701	0.617545497682	0.37176235097	0.977320439894	0.6945620029	0.0	1.0	0.66787566182	0.155283680497	0.296773191164	0.643496664799
0.009683370724264728	0.0891435593102	0.104142132485	0.960545651888	0.122981879501	0.416040297687	0.0	1.0	0.402312337086	0.665068980584	0.950137105495	0.170717143388
0.38853458238501026	0.578837394079	0.857267896304	0.186871398573	0.504647996427	0.916077102425	0.0	1.0	0.217047370239	0.200263030093	0.763092674288	0.259576493975
0.2149466174069372	0.822694356692	0.892249572077	0.770962682573	0.865988537813	0.953454455929	0.0	1.0	0.741645710313	0.0785055650536	0.0762937712331	0.319012099733
0.20226976816250652	0.0508870801751	0.78907103214	0.00978867120619	0.0318055772184	0.320731790193	0.0	1.0	0.598861642637	0.533887931297	0.172154806616	0.321260271865
-0.08132580684624258	0.123048267685	0.70498384783	0.85737791757	0.0986811717995	0.0349218148055	0.0	1.0	0.579979813197	0.780466118784	0.492975343231	0.839893245799
0.11784429755656678	0.0169039462409	0.230148778392	0.653966173235	0.516544772656	0.951905246087	0.0	1.0	0.812043705316	0.607679917166	0.616904044193	0.222560534627
0.14426840521566398	0.198010235231	0.959824038005	0.397578541753	0.804023644868	0.985448817712	0.0	1.0	0.683264655041	0.905726998861	0.942457411087	0.931421250529
-0.03988015296422642	0.373312853594	0.936773428264	0.11972967887	0.266341791035	0.0029297577723	0.0	1.0	0.23065340257	0.74266837338	0.640191347634	0.58917167576
0.1264207037681167	0.829328121709	0.987969892311	0.604459864026	0.584860251192	0.04528939626	0.0	1.0	0.975105432728	0.725386928537	0.533782005487	0.375888579613
0.17766225443836658	0.100833089174	0.771995633063	0.471394154629	0.865359634521	0.326125912921	0.0	1.0	0.444980803411	0.351584734476	0.855756749271	0.741558595039
0.0855579090019456	0.105465071158	0.336512510496	0.666793874903	0.475771213455	0.973107048178	0.0	1.0	0.267298470122	0.414464460588	0.21182368775	0.891460109768
0.3683477936883406	0.216539368939	0.939540572996	0.91814693218	0.686690806701	0.460924938211	0.0	1.0	0.179620826633	0.269396286301	0.488860331054	0.795714252041
0.08063314560360935	0.499319706362	0.854881372077	0.417717452854	0.157329795946	0.519613535648	0.0	1.0	0.260959700132	0.973554995616	0.564789811041	0.0263506032013
0.12067060498885185	0.153348157712	0.90107514512	0.490888716929	0.843086163781	0.469165564978	0.0	1.0	0.24944097471	0.952268272011	0.143124620651	0.996981513711
0.29723167346489054	0.282171430257	0.851494701832	0.777133967108	0.258036119093	0.209453618414	0.0	1.0	0.94413425102	0.0687149550046	0.532490488898	0.590649796886
0.03230318127968301	0.574373627512	0.678761639455	0.580892884638	0.0796626363834	0.403006371144	0.0	1.0	0.723284534948	0.400525159947	0.0473343148976	0.260620804491
0.0909176202290265	0.487924860176	0.824186213168	0.770327705538	0.455565710574	0.358620806058	0.0	1.0	0.221213774043	0.896172519928	0.835385372266	0.147140043379
0.01410208317147843	0.159393345495	0.175680320508	0.773238231408	0.808429425347	0.0554616787917	0.0	1.0	0.231461553632	0.336566241168	0.252886079544	0.144459114703
0.3766952361537679	0.0233687074062	0.877215118079	0.0825592928084	0.852460179896	0.449280463476	0.0	1.0	0.852310098073	0.10108096286	0.082115850301	0.0557693692792
184|    }	0.790623223546	0.815043546421	0.256470798643	0.849704540609	0.0846527146264	0.0	1.0	0.475103074803	0.00794245562553	0.274927008919	0.969347337165
-0.0032520942279228304	0.534389462727	0.678260780638	0.573542964167	0.721170781944	0.357789896192	0.0	1.0	0.902972196875	0.815108704954	0.203035585178	0.359889820176
0.17177415247306294	0.0667946461153	0.624976990028	0.659223102881	0.771745767041	0.637269120245	0.0	1.0	0.952345542003	0.320929748656	0.451874089569	0.831232179548
0.3120099035585139	0.265332282027	0.992133763701	0.939400550016	0.413948593452	0.144559071666	0.0	1.0	0.766792416083	0.445988481094	0.43341575015	0.555375072267
0.015101119471041757	0.251405576664	0.30520758289	0.479505660272	0.476840201632	0.709325829987	0.0	1.0	0.412052557888	0.814479472951	0.336861000379	0.280524468833
0.10618664645203135	0.280867202029	0.858944513553	0.897513605598	0.686185486947	0.351181999181	0.0	1.0	0.197380135347	0.197893725562	0.51799645637	0.996051838191
0.5017661645523656	0.170123154947	0.847522862719	0.926100846888	0.726781239819	0.71373842994	0.0	1.0	0.145562170854	0.291518639997	0.70838078187	0.268729860809
-0.014170367547466034	0.413603003631	0.576841578309	0.134906608546	0.480923825645	0.735979856631	0.0	1.0	0.757522670138	0.223147708725	0.58484905909	0.0120268165246
0.3994585784627138	0.291768970412	0.93051992275	0.0575151579436	0.319418581928	0.336717116287	0.0	1.0	0.522060263204	0.318256444331	0.512469650157	0.0436391471765
0.24027205385527162	0.792161956592	0.845171210556	0.00461146733586	0.650305627995	0.377483259126	0.0	1.0	0.525059109994	0.105690368641	0.63030104801	0.498435124884
0.14302941680658599	0.701846561798	0.916315928105	0.664416220605	0.236101252036	0.878419621032	0.0	1.0	0.824623426508	0.683898304968	0.451167643966	0.551295630637
0.0795062595536229	0.383954512468	0.470278771615	0.126229783928	0.959909701127	0.841579060014	0.0	1.0	0.2609931388	0.329277500656	0.931750201401	0.743977485959
0.40677465686352865	0.604677895967	0.877216359957	0.117161221342	0.604429825525	0.88484216522	0.0	1.0	0.947809847039	0.398409756898	0.880033154496	0.728246274137
0.1867465412123046	0.490412501559	0.800529607109	0.0900232383132	0.40238351596	0.971046653978	0.0	1.0	0.210885279629	0.448992554298	0.713468146546	0.165883473411
-0.026581020000804756	0.175571752626	0.508202850971	0.700577063645	0.596103823313	0.173607810979	0.0	1.0	0.439225539853	0.323975037254	0.114177032255	0.111572945264
0.01467007365963735	0.341245803798	0.701709909292	0.513703572239	0.0425139301674	0.272566604496	0.0	1.0	0.565706523809	0.805001052672	0.650105865914	0.965236922233
-0.13053274906800638	0.294039118904	0.355412567994	0.502833551364	0.727159818814	0.779154991449	0.0	1.0	0.731564211431	0.212976636551	0.894051051553	0.930861271195
184|    }	0.646492303203	0.959584991782	0.930129528427	0.937147999406	0.347913930281	0.0	1.0	0.0216078086175	0.431351792819	0.744935499417	0.753844504003
184|    }	0.424723067666	0.624053644207	0.651857038263	0.021767614212	0.202586058802	0.0	1.0	0.5509291669	0.0543013595536	0.175502680437	0.0152252142781
-0.08615257891277395	0.0392044338177	0.336839930773	0.764142936711	0.964726250826	0.710511692464	0.0	1.0	0.861023635441	0.262664912188	0.458508181837	0.690306261125
0.16816735662814508	0.299227195351	0.664387645019	0.658284901966	0.478381505696	0.0801644820757	0.0	1.0	0.855935208394	0.240746776304	0.364107112286	0.656758584449
0.009811869875780532	0.0256903989005	0.402530933505	0.893816956299	0.335062781428	0.192234588813	0.0	1.0	0.959365349737	0.0803824166254	0.724853724137	0.658720981216
0.06046055340802514	0.476426369936	0.765317622058	0.824119470229	0.769228819665	0.160719654963	0.0	1.0	0.0548390420368	0.932479151309	0.783422531464	0.236841605587
0.14639527093547855	0.3488596152	0.794116933827	0.476920518547	0.615108852925	0.87102124866	0.0	1.0	0.623412712811	0.111871081848	0.83378016917	0.0719223191269
0.20066544189149083	0.413216332321	0.840007507261	0.730529436357	0.438972240564	0.730554777681	0.0	1.0	0.0612001135918	0.987360357714	0.348279257896	0.0775488834673
0.20071135077042768	0.272388667568	0.756695129968	0.0342844942439	0.959186520966	0.562154014141	0.0	1.0	0.764014614491	0.151367567456	0.834413099588	0.941815721266
184|    }	0.0146140045891	0.330436964911	0.646200047992	0.674211144749	0.29909756523	0.0	1.0	0.0159118396246	0.338977877878	0.0573335179864	0.842394094185
0.4322382941364751	0.498039700028	0.908854005727	0.393769211908	0.665457852175	0.809409825355	0.0	1.0	0.476390294115	0.545966497063	0.33932963078	0.753736652564
0.07299024673458276	0.865242142014	0.97449809952	0.544983505782	0.186751854393	0.0211278503205	0.0	1.0	0.275357474482	0.298183150248	0.595271076467	0.388354168149
0.1357814471967721	0.24858545719	0.940064400466	0.211636910443	0.32863855475	0.285345485436	0.0	1.0	0.584790664003	0.861831786887	0.681134057743	0.838957302625
0.03129235868430691	0.0506927158622	0.947599071716	0.776271517301	0.21843295545	0.00943393085427	0.0	1.0	0.161959056539	0.883488806768	0.223548177874	0.787973976214
0.0761650955594646	0.00186578121841	0.480846785387	0.0876718292967	0.83381143988	0.547478286947	0.0	1.0	0.382397198881	0.498787408123	0.168494774118	0.493842443833
-0.05541369194085122	0.0350566780389	0.0479769825336	0.261761763959	0.109962492576	0.235748748106	0.0	1.0	0.768826201583	0.391367662756	0.197473659884	0.98540803261
184|    }	0.910868021463	0.92589754469	0.442881282447	0.408369121409	0.01556320722	0.0	1.0	0.0534689706992	0.174207877601	0.920019375313	0.332552559685
-0.01570447652373419	0.706768420444	0.770236701726	0.0442174813628	0.927277164521	0.836332289263	0.0	1.0	0.838136805918	0.154314310596	0.730295578612	0.758717153841
0.1953056863741094	0.860935155842	0.906532223918	0.572282524105	0.982157875406	0.263178050111	0.0	1.0	0.809015618265	0.534541838525	0.593106244347	0.927793695564
0.140180381765296	0.0165114749885	0.612000218513	0.228540005565	0.400465699949	0.636976704062	0.0	1.0	0.775713208246	0.704018815369	0.38863830016	0.687699342956
-0.1663675429398519	0.815553824778	0.998803658426	0.985940088316	0.854712752755	0.845462881675	0.0	1.0	0.104948406751	0.691575059563	0.71979099822	0.0916617521555
0.0908629261008671	0.139993846663	0.425239360247	0.318417923927	0.425667631862	0.955823905406	0.0	1.0	0.526989432823	0.558783962417	0.537999124105	0.358384758955
-0.050442363172359506	0.559548952576	0.867609410341	0.961760394646	0.477883781918	0.0482185172938	0.0	1.0	0.695290462674	0.794099786401	0.888093457284	0.280482124545
0.12604412305503276	0.419631659548	0.793249483773	0.971735160879	0.982710259391	0.612747149515	0.0	1.0	0.543745084724	0.785365710148	0.181287596806	0.411588344456
0.08409044943263977	0.314280748963	0.614577297675	0.642865157237	0.233253188533	0.961187801561	0.0	1.0	0.567985627379	0.307726818881	0.70235413072	0.88376859309
0.05122437799196633	0.092453786016	0.521240440081	0.634713937262	0.740070828347	0.262617809882	0.0	1.0	0.410946422392	0.458893845692	0.382496491483	0.834258924304
0.3789057145897724	0.519578874782	0.942122412642	0.960945698829	0.321666166053	0.709952189356	0.0	1.0	0.663589419314	0.103180458827	0.625413673152	0.255746135828
0.4329775617705841	0.215191044694	0.99384232367	0.0964813069016	0.566888923184	0.421436788561	0.0	1.0	0.220897356146	0.285895001379	0.838302779196	0.159879074026
0.37495582860089915	0.696519702452	0.806796562176	0.47586356781	0.204095779551	0.365097165487	0.0	1.0	0.714244761638	0.0600838486942	0.583745919357	0.147407426675
0.5651561025197718	0.318858115287	0.988077216214	0.157658756305	0.779516276535	0.701502288271	0.0	1.0	0.882800567071	0.520084515145	0.949408130627	0.429888100491
